rank,molecule_chembl_id,pref_name,pred_pIC50,pred_active_prob,nn_tanimoto_to_potent,nn_potent_id,nn_potent_pIC50,ad_max_sim_to_train,in_domain,pains,consensus_score,first_approval,withdrawn_flag,clean_smiles
1365,CHEMBL17,DICHLORPHENAMIDE,5.337253651701998,0.214,0.20408163265306123,CHEMBL4741069,7.522878745280337,0.2553191489361702,False,False,0.4477377461248429,1958.0,False,NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1
1366,CHEMBL1010,CEFOTAXIME SODIUM,5.873747315803213,0.417,0.15463917525773196,CHEMBL5271416,7.0,0.1875,False,False,0.4466904063678257,1981.0,False,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
1367,CHEMBL225072,PEMETREXED,5.403982618306882,0.376,0.19767441860465115,CHEMBL4857086,7.318758762624412,0.28378378378378377,False,False,0.4466904063678257,2004.0,False,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1
1368,CHEMBL1140,NIACINAMIDE,4.788037149564882,0.079,0.26666666666666666,CHEMBL4798028,7.638272163982407,0.3111111111111111,True,False,0.446585672392124,1982.0,False,NC(=O)c1cccnc1
1369,CHEMBL518924,MAVORIXAFOR,5.284435104624287,0.2342,0.2087912087912088,CHEMBL4743245,7.799299729609228,0.3333333333333333,True,False,0.446585672392124,2024.0,False,NCCCCN(Cc1nc2ccccc2[nH]1)[C@H]1CCCc2cccnc21
1370,CHEMBL54349,ALPIDEM,5.124837955259877,0.26355,0.22580645161290322,CHEMBL5946826,7.045757490560675,0.2835820895522388,False,False,0.4464809384164223,,True,CCCN(CCC)C(=O)Cc1c(-c2ccc(Cl)cc2)nc2ccc(Cl)cn12
1371,CHEMBL515914,AZARIBINE,5.543886238483378,0.27895238095238095,0.1836734693877551,CHEMBL4475838,7.716698771296451,0.23943661971830985,False,False,0.44637620444072057,,True,CC(=O)OC[C@H]1O[C@@H](n2ncc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O
1372,CHEMBL3039502,DUVELISIB,5.244463323883076,0.3758666666666666,0.21333333333333335,CHEMBL4749726,7.397940008672037,0.2602739726027397,False,False,0.44637620444072057,2018.0,False,C[C@H](Nc1ncnc2nc[nH]c12)c1cc2cccc(Cl)c2c(=O)n1-c1ccccc1
1373,CHEMBL41,FLUOXETINE,5.0394393792503385,0.094,0.23943661971830985,CHEMBL4445234,7.161150909262744,0.3333333333333333,True,False,0.44595726853791373,1987.0,False,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1
1374,CHEMBL869,NITROFURAZONE,5.088609929715463,0.16166666666666665,0.23076923076923078,CHEMBL4747676,7.008773924307505,0.2857142857142857,False,False,0.44564306661080855,1945.0,True,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1
1375,CHEMBL1198,PRAMOXINE,4.887968430383884,0.188,0.26229508196721313,CHEMBL3765405,7.113509274827518,0.32142857142857145,True,False,0.44564306661080855,1976.0,False,CCCCOc1ccc(OCCCN2CCOCC2)cc1
1376,CHEMBL2107124,PROTHIPENDYL HYDROCHLORIDE,5.105378210466468,0.196,0.22784810126582278,CHEMBL5880422,8.259637310505756,0.29411764705882354,False,False,0.44543359865940513,,False,CN(C)CCCN1c2ccccc2Sc2cccnc21
1377,CHEMBL426084,SAMIDORPHAN,5.600884924589527,0.3775,0.17346938775510204,CHEMBL4745769,7.439713034397075,0.20481927710843373,False,False,0.44532886468370336,2021.0,False,NC(=O)c1ccc2c(c1O)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)CCC(=O)C3
1378,CHEMBL52440,DEXTROMETHORPHAN,5.1151256648977474,0.30640000000000006,0.22666666666666666,CHEMBL5944500,7.016824927962187,0.24615384615384617,False,False,0.44532886468370336,1982.0,False,COc1ccc2c(c1)[C@]13CCCC[C@@H]1[C@H](C2)N(C)CC3
1379,CHEMBL3655081,ABROCITINIB,5.564755125991766,0.389,0.1797752808988764,CHEMBL5794666,7.06398920428479,0.22077922077922077,False,False,0.4449099287808965,2021.0,False,CCCS(=O)(=O)N[C@H]1C[C@@H](N(C)c2ncnc3[nH]ccc23)C1
1380,CHEMBL5095039,GALLIUM GA 68 GOZETOTIDE,5.5301009695337076,0.5035666666666667,0.18518518518518517,CHEMBL6168947,7.0915149811213505,0.22772277227722773,False,False,0.4449099287808965,2020.0,False,O=C([O-])CN(CCN(CC(=O)[O-])Cc1cc(CCC(=O)NCCCCCC(=O)NCCCC[C@H](NC(=O)N[C@@H](CCC(=O)O)C(=O)O)C(=O)O)ccc1[O-])Cc1cc(CCC(=O)O)ccc1[O-]
1381,CHEMBL589,ROPINIROLE,5.304375083204067,0.264,0.20634920634920634,CHEMBL3763166,7.444907236294419,0.25757575757575757,False,False,0.44480519480519476,1997.0,False,CCCN(CCC)CCc1cccc2c1CC(=O)N2
1382,CHEMBL1201121,HETACILLIN POTASSIUM,5.375796937988491,0.15719999999999998,0.2,CHEMBL4745027,7.045757490560675,0.22535211267605634,False,False,0.4447004608294931,1982.0,False,CC1(C)S[C@@H]2[C@H](N3C(=O)[C@@H](c4ccccc4)NC3(C)C)C(=O)N2[C@H]1C(=O)[O-]
1383,CHEMBL3989974,CEFIDEROCOL,5.746857019558399,0.4755,0.16058394160583941,CHEMBL5800186,7.045757490560675,0.1746031746031746,False,True,0.4443862589023879,2019.0,False,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O
1384,CHEMBL1200549,RAPACURONIUM BROMIDE,5.742717655151406,0.5488619047619048,0.16071428571428573,CHEMBL4848630,8.33037368298365,0.16071428571428573,False,False,0.4440720569752828,1999.0,True,C=CC[N+]1([C@H]2C[C@H]3[C@@H]4CC[C@H]5C[C@H](OC(C)=O)[C@@H](N6CCCCC6)C[C@]5(C)[C@H]4CC[C@]3(C)[C@H]2OC(=O)CC)CCCCC1
1385,CHEMBL1615779,IOBENGUANE I 131,5.042582985013022,0.134,0.23809523809523808,CHEMBL4458549,7.002182402701225,0.3333333333333333,True,False,0.443967322999581,2018.0,False,N=C(N)NCc1cccc([131I])c1
1386,CHEMBL1201328,CARPHENAZINE,5.483044511525042,0.3206190476190476,0.19,CHEMBL4543807,7.286509456906058,0.23076923076923078,False,False,0.4438625890238793,1982.0,False,CCC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2
1387,CHEMBL106258,AMINOREX,5.244488287677926,0.141,0.2127659574468085,CHEMBL3966057,7.107905397309519,0.325,True,False,0.44354838709677413,,True,NC1=NCC(c2ccccc2)O1
1388,CHEMBL221722,FAVIPIRAVIR,5.550784996750049,0.2416666666666667,0.18181818181818182,CHEMBL6163437,7.1938200260161125,0.29545454545454547,False,False,0.4429199832425639,2014.0,False,NC(=O)c1nc(F)cnc1O
1389,CHEMBL376488,BEDAQUILINE,5.18676121184852,0.262,0.21904761904761905,CHEMBL4782139,8.585026652029182,0.23529411764705882,False,False,0.4426057813154587,2012.0,False,COc1nc2ccc(Br)cc2cc1[C@@H](c1ccccc1)[C@@](O)(CCN(C)C)c1cccc2ccccc12
1390,CHEMBL564085,TROLEANDOMYCIN,6.156932917354224,0.494,0.1320754716981132,CHEMBL4777480,8.3767507096021,0.15841584158415842,False,False,0.44239631336405527,1969.0,False,CO[C@H]1C[C@H](O[C@H]2[C@H](C)[C@@H](O[C@@H]3O[C@H](C)C[C@H](N(C)C)[C@H]3OC(C)=O)[C@@H](C)C[C@@]3(CO3)C(=O)[C@H](C)[C@@H](OC(C)=O)[C@@H](C)[C@@H](C)OC(=O)[C@@H]2C)O[C@@H](C)[C@@H]1OC(C)=O
1391,CHEMBL1200711,OMEGA-3-ACID ETHYL ESTERS,5.103631819072248,0.213,0.22727272727272727,CHEMBL5767605,7.064996848546345,0.24074074074074073,False,False,0.44218684541265185,2004.0,False,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)OCC
1392,CHEMBL1305,ANTAZOLINE,5.3189309630935035,0.178,0.20408163265306123,CHEMBL4746602,9.0,0.25,False,False,0.44208211143695014,1994.0,False,c1ccc(CN(CC2=NCCN2)c2ccccc2)cc1
1393,CHEMBL3,NICOTINE,5.110873717167956,0.27486666666666665,0.22641509433962265,CHEMBL4798028,7.638272163982407,0.2711864406779661,False,False,0.44208211143695014,1984.0,False,CN1CCC[C@H]1c1cccnc1
1394,CHEMBL1201038,ACRISORCIN,4.773238051439474,0.03,0.2647058823529412,CHEMBL51085,7.026872146400302,0.36666666666666664,True,True,0.44197737746124843,1982.0,False,Nc1c2ccccc2nc2ccccc12
1395,CHEMBL19449,IBUDILAST,4.642086959090051,0.228,0.26666666666666666,CHEMBL4238561,7.060480747381382,0.2962962962962963,False,False,0.441767909509845,1989.0,False,CC(C)C(=O)c1c(C(C)C)nn2ccccc12
1396,CHEMBL36,PYRIMETHAMINE,5.186311999448502,0.196,0.21875,CHEMBL4857086,7.318758762624412,0.2894736842105263,False,False,0.44145370758273983,1953.0,False,CCc1nc(N)nc(N)c1-c1ccc(Cl)cc1
1397,CHEMBL1329455,MOLSIDOMINE,5.132552678752649,0.318,0.2236842105263158,CHEMBL4788473,8.522878745280337,0.22727272727272727,False,False,0.441034771679933,,False,CCOC(=O)[N-]c1c[n+](N2CCOCC2)no1
1398,CHEMBL1200707,BENZQUINAMIDE HYDROCHLORIDE,5.238715907766408,0.3546666666666667,0.2127659574468085,CHEMBL4441700,7.254144804826271,0.2857142857142857,False,False,0.4408253037285295,1974.0,False,CCN(CC)C(=O)C1CN2CCc3cc(OC)c(OC)cc3C2CC1OC(C)=O
1399,CHEMBL501122,CEFTAROLINE FOSAMIL,5.743372809136161,0.523,0.16,CHEMBL5906643,7.493494967595128,0.18691588785046728,False,False,0.44061583577712604,2010.0,False,CCO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(Sc3nc(-c4cc[n+](C)cc4)cs3)CS[C@H]12)c1nsc(NP(=O)(O)O)n1
1400,CHEMBL1201319,METARAMINOL,5.2854678111824205,0.138,0.20689655172413793,CHEMBL5917176,7.188424994129407,0.2972972972972973,False,False,0.44061583577712604,1954.0,False,C[C@H](N)[C@H](O)c1cccc(O)c1
1401,CHEMBL1085,ACETOPHENAZINE,5.501989622345489,0.272,0.1875,CHEMBL4849682,7.045757490560675,0.23684210526315788,False,False,0.4404063678257226,1961.0,False,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2
1402,CHEMBL1201749,DIFLUPREDNATE,5.684314997495204,0.4746666666666666,0.16379310344827586,CHEMBL4529084,8.045757490560675,0.22916666666666666,False,False,0.44009216589861755,2008.0,False,CCCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1403,CHEMBL1200975,CLOCORTOLONE PIVALATE,5.7084129711138605,0.4036666666666666,0.1619047619047619,CHEMBL5914801,8.939302159646388,0.1956521739130435,False,False,0.4400921658986175,1977.0,False,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(Cl)[C@@H](O)C[C@]2(C)[C@H]1C(=O)COC(=O)C(C)(C)C
1404,CHEMBL1201010,FLUDROCORTISONE ACETATE,5.769087081998597,0.3506666666666666,0.1588785046728972,CHEMBL4529203,7.347753658996677,0.25882352941176473,False,False,0.43977796397151236,1955.0,False,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
1405,CHEMBL1200774,FLUPREDNISOLONE,5.720907959161219,0.413,0.16071428571428573,CHEMBL4867998,9.193820026016112,0.19047619047619047,False,False,0.43967322999581065,1982.0,False,C[C@]12C=CC(=O)C=C1[C@@H](F)C[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)CO
1406,CHEMBL1590,PSEUDOEPHEDRINE,4.966361941525068,0.078,0.25,CHEMBL5875287,7.226945306635737,0.2903225806451613,False,False,0.43956849602010895,1963.0,False,CN[C@@H](C)[C@@H](O)c1ccccc1
1407,CHEMBL211456,EPHEDRINE,4.966361941525068,0.078,0.25,CHEMBL5875287,7.226945306635737,0.2903225806451613,False,False,0.43956849602010895,2016.0,True,CN[C@@H](C)[C@H](O)c1ccccc1
1408,CHEMBL141305,CYCLOFENIL,5.3642113510373255,0.144,0.2,CHEMBL4637907,8.080921907623926,0.2222222222222222,False,False,0.43925429409300376,,True,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1
1409,CHEMBL1091,HYDROCORTISONE ACETATE,5.602028789964401,0.31,0.17142857142857143,CHEMBL4529203,7.347753658996677,0.24705882352941178,False,False,0.43925429409300376,1951.0,False,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1410,CHEMBL19,METHAZOLAMIDE,5.396851863866004,0.2718333333333333,0.19642857142857142,CHEMBL4741069,7.522878745280337,0.23076923076923078,False,False,0.4386258902387935,1959.0,False,CC(=O)/N=c1/sc(S(N)(=O)=O)nn1C
1411,CHEMBL1641,HYDROCORTISONE PHOSPHORIC ACID,5.742340922962626,0.36583333333333334,0.1595744680851064,CHEMBL4854619,7.096910013008056,0.2,False,False,0.43841642228739003,1960.0,False,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O
1412,CHEMBL3989523,IOBENGUANE SULFATE I 123,5.027101635727485,0.158,0.23809523809523808,CHEMBL4458549,7.002182402701225,0.3333333333333333,True,False,0.437683284457478,2008.0,False,N=C(N)NCc1cccc([123I])c1
1413,CHEMBL1201117,METHOCARBAMOL,5.096656839539586,0.09866666666666665,0.22666666666666666,CHEMBL6064497,7.154901959985743,0.4791666666666667,True,False,0.4373690825303728,1957.0,False,COc1ccccc1OCC(O)COC(N)=O
1414,CHEMBL927,CEFDINIR,5.701061645904308,0.3455,0.16161616161616163,CHEMBL6167045,7.221848749616356,0.18072289156626506,False,False,0.436950146627566,1997.0,False,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\O)c3csc(N)n3)[C@H]2SC1
1415,CHEMBL1201863,DEXLANSOPRAZOLE,4.809084470990162,0.187,0.26136363636363635,CHEMBL5906493,8.036212172654444,0.26136363636363635,False,False,0.4368454126518643,2009.0,False,Cc1c(OCC(F)(F)F)ccnc1C[S@@+]([O-])c1nc2ccccc2[nH]1
1416,CHEMBL1670,MITOTANE,5.05245029814866,0.118,0.23404255319148937,CHEMBL4780314,7.638272163982407,0.3888888888888889,True,False,0.4368454126518643,1970.0,False,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
1417,CHEMBL480,LANSOPRAZOLE,4.809084470990162,0.187,0.26136363636363635,CHEMBL5906493,8.036212172654444,0.26136363636363635,False,False,0.4368454126518643,1995.0,False,Cc1c(OCC(F)(F)F)ccnc1C[S+]([O-])c1nc2ccccc2[nH]1
1418,CHEMBL1201075,IOXILAN,5.403340031892274,0.384,0.19540229885057472,CHEMBL6041997,7.083019952679618,0.19540229885057472,False,False,0.43663594470046085,1995.0,False,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NCCO)c(I)c(C(=O)NCC(O)CO)c1I
1419,CHEMBL144673,HEXETIDINE,6.131226552102656,0.202,0.12903225806451613,CHEMBL5911062,8.303643611266669,0.18032786885245902,False,False,0.43611227482195225,,False,CCCCC(CC)CN1CN(CC(CC)CCCC)CC(C)(N)C1
1420,CHEMBL1200347,ISOPROPAMIDE IODIDE,5.034903805773977,0.152,0.23636363636363636,CHEMBL5433373,7.301029995663981,0.24074074074074073,False,False,0.4360075408462505,1957.0,False,CC(C)[N+](C)(CCC(C(N)=O)(c1ccccc1)c1ccccc1)C(C)C
1421,CHEMBL1510,ELETRIPTAN,5.211283388804067,0.2545,0.21348314606741572,CHEMBL5427485,7.698970004336019,0.3142857142857143,True,False,0.4356933389191454,2002.0,False,CN1CCC[C@@H]1Cc1c[nH]c2ccc(CCS(=O)(=O)c3ccccc3)cc12
1422,CHEMBL1449676,ORNIDAZOLE,5.440280604629273,0.28,0.19117647058823528,CHEMBL5271416,7.0,0.21311475409836064,False,False,0.43558860494344365,,False,Cc1ncc([N+](=O)[O-])n1CC(O)CCl
1423,CHEMBL1200487,ETHACRYNATE SODIUM,5.377626664885355,0.226,0.19753086419753085,CHEMBL6064497,7.154901959985743,0.20967741935483872,False,False,0.43548387096774194,1967.0,False,C=C(CC)C(=O)c1ccc(OCC(=O)[O-])c(Cl)c1Cl
1424,CHEMBL2360464,PEMETREXED DISODIUM,5.399420305670789,0.394,0.19540229885057472,CHEMBL4857086,7.318758762624412,0.23076923076923078,False,False,0.4353791369920402,2004.0,False,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1
1425,CHEMBL1619,CLADRIBINE,5.29080969091255,0.22541666666666665,0.20481927710843373,CHEMBL4873803,8.154901959985743,0.20481927710843373,False,False,0.4353791369920402,1993.0,False,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1
1426,CHEMBL225071,RALTITREXED,5.327763055725889,0.38666666666666666,0.20212765957446807,CHEMBL5417450,7.698970004336019,0.2413793103448276,False,False,0.4348554671135316,,False,Cc1nc(=O)c2cc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)ccc2[nH]1
1427,CHEMBL108,CARBAMAZEPINE,5.048131579585895,0.126,0.23404255319148937,CHEMBL5433373,7.301029995663981,0.30303030303030304,True,False,0.434331797235023,1968.0,False,NC(=O)N1c2ccccc2C=Cc2ccccc21
1428,CHEMBL1541,CEFIXIME,5.6660795846768774,0.3545,0.16346153846153846,CHEMBL6167045,7.221848749616356,0.18627450980392157,False,False,0.4340175953079179,1989.0,False,C=CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OCC(=O)O)c3csc(N)n3)[C@H]2SC1
1429,CHEMBL1170,TESTOSTERONE PROPIONATE,5.600381770711094,0.33716666666666667,0.1702127659574468,CHEMBL4441700,7.254144804826271,0.2375,False,False,0.4337033933808127,1974.0,False,CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
1430,CHEMBL1106,EPINASTINE,5.0038291564610615,0.145,0.2413793103448276,CHEMBL4454553,7.201591532042205,0.26666666666666666,False,False,0.4334939254294093,2003.0,False,NC1=NCC2c3ccccc3Cc3ccccc3N12
1431,CHEMBL2106439,PIPOTIAZINE PALMITATE,5.445571030236588,0.40923809523809523,0.19,CHEMBL4856573,7.494850021680094,0.1926605504587156,False,False,0.4333891914537076,,False,CCCCCCCCCCCCCCCC(=O)OCCC1CCN(CCCN2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1
1432,CHEMBL1201109,DESONIDE,5.759065673562965,0.4453333333333333,0.1568627450980392,CHEMBL4848111,8.075720713938118,0.20930232558139536,False,False,0.43328445747800587,1972.0,False,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1
1433,CHEMBL348000,CINCHOPHEN,4.836800514213905,0.076,0.25806451612903225,CHEMBL5272231,7.886056647693163,0.3783783783783784,True,False,0.4330749895266024,,True,O=C(O)c1cc(-c2ccccc2)nc2ccccc12
1434,CHEMBL110691,CHLORMADINONE ACETATE,5.58657389896689,0.28186666666666665,0.17204301075268819,CHEMBL4761104,7.324875990832918,0.2125,False,False,0.432865521575199,,True,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(Cl)C4=CC(=O)CC[C@]4(C)[C@H]3CC[C@@]21C
1435,CHEMBL1200927,DEXCHLORPHENIRAMINE MALEATE,5.023176398537253,0.1613333333333333,0.23728813559322035,CHEMBL4745027,7.045757490560675,0.3181818181818182,True,False,0.43244658567239214,1981.0,False,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1
1436,CHEMBL505,CHLORPHENIRAMINE,5.023176398537253,0.1613333333333333,0.23728813559322035,CHEMBL4745027,7.045757490560675,0.3181818181818182,True,False,0.43244658567239214,1950.0,False,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1
1437,CHEMBL905,RIZATRIPTAN,4.942543739475958,0.23,0.25,CHEMBL5417450,7.698970004336019,0.3088235294117647,True,False,0.43213238374528695,1998.0,False,CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12
1438,CHEMBL1200624,ETHYNODIOL DIACETATE,5.773547770750656,0.4163333333333334,0.15555555555555556,CHEMBL4863227,8.2518119729938,0.20481927710843373,False,False,0.43213238374528695,1966.0,False,C#C[C@]1(OC(C)=O)CC[C@H]2[C@@H]3CCC4=C[C@@H](OC(C)=O)CC[C@@H]4[C@H]3CC[C@@]21C
1439,CHEMBL1200762,BETAMETHASONE SODIUM PHOSPHATE,5.866949648524257,0.4367,0.1509433962264151,CHEMBL4862297,8.527758663924915,0.20212765957446807,False,False,0.43202764976958524,1965.0,False,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-]
1440,CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,5.866949648524257,0.4367,0.1509433962264151,CHEMBL4862297,8.527758663924915,0.20212765957446807,False,False,0.43202764976958524,1959.0,False,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-]
1441,CHEMBL1059,PREGABALIN,5.241354165640642,0.202,0.21052631578947367,CHEMBL5891207,7.769551078621726,0.21052631578947367,False,False,0.43192291579388353,2004.0,False,CC(C)C[C@H](CN)CC(=O)O
1442,CHEMBL316157,CEPHALORIDINE,5.557288260357799,0.3945,0.17721518987341772,CHEMBL4872488,8.040958607678906,0.1951219512195122,False,False,0.4311897779639715,,True,O=C(Cc1cccs1)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12
1443,CHEMBL1200598,DIETHYLSTILBESTROL DIPHOSPHATE,4.940201088043214,0.126,0.25,CHEMBL4860098,7.853871964321762,0.25,False,False,0.4306661080854629,1982.0,False,CC/C(=C(/CC)c1ccc(OP(=O)(O)O)cc1)c1ccc(OP(=O)(O)O)cc1
1444,CHEMBL1200617,RIMEXOLONE,5.625425267473791,0.4392,0.16666666666666666,CHEMBL4865079,7.721246399047171,0.1951219512195122,False,False,0.4306661080854629,1994.0,False,CCC(=O)[C@@]1(C)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C
1445,CHEMBL32479,BROTIZOLAM,5.216449156552739,0.234,0.21212121212121213,CHEMBL4753714,7.638272163982407,0.23728813559322035,False,False,0.4305613741097612,1984.0,False,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
1446,CHEMBL1442422,DIBENZEPIN,5.204070674242182,0.266,0.21333333333333335,CHEMBL5880422,8.259637310505756,0.30158730158730157,True,False,0.4304566401340595,,True,CN(C)CCN1C(=O)c2ccccc2N(C)c2ccccc21
1447,CHEMBL2103837,TAFAMIDIS,5.1725235452936085,0.228,0.21621621621621623,CHEMBL4872803,7.853871964321762,0.26785714285714285,False,False,0.43024717218265607,2011.0,False,O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1
1448,CHEMBL704,MESALAMINE,5.208316747928706,0.154,0.2127659574468085,CHEMBL5433373,7.301029995663981,0.40625,True,False,0.42972350230414746,1987.0,False,Nc1ccc(O)c(C(=O)O)c1
1449,CHEMBL494622,FLURPIRIDAZ,5.567665437732756,0.25366666666666665,0.17391304347826086,CHEMBL5867285,8.602059991327963,0.2222222222222222,False,False,0.42940930037704234,2024.0,False,CC(C)(C)n1ncc(OCc2ccc(COCCF)cc2)c(Cl)c1=O
1450,CHEMBL2107799,FLURPIRIDAZ F 18,5.567665437732756,0.25366666666666665,0.17391304347826086,CHEMBL5867285,8.602059991327963,0.2222222222222222,False,False,0.42940930037704234,2024.0,False,CC(C)(C)n1ncc(OCc2ccc(COCC[18F])cc2)c(Cl)c1=O
1451,CHEMBL2107825,TENOFOVIR ALAFENAMIDE,5.260216134858655,0.34125,0.2072072072072072,CHEMBL5967861,7.000434511774017,0.23529411764705882,False,False,0.4294093003770423,2015.0,False,CC(C)OC(=O)[C@H](C)N[P@](=O)(CO[C@H](C)Cn1cnc2c(N)ncnc21)Oc1ccccc1
1452,CHEMBL1405,ESTRONE,5.516148796978782,0.282,0.18181818181818182,CHEMBL4863227,8.2518119729938,0.23333333333333334,False,False,0.4293045664013406,1979.0,False,C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1CCC2=O
1453,CHEMBL1200770,IOCETAMIC ACID,5.253153259210385,0.27799999999999997,0.20833333333333334,CHEMBL5803942,7.657577319177793,0.20833333333333334,False,False,0.4293045664013406,1982.0,False,CC(=O)N(CC(C)C(=O)O)c1c(I)cc(I)c(N)c1I
1454,CHEMBL1200542,DESOXYCORTICOSTERONE ACETATE,5.609079658717493,0.334,0.16831683168316833,CHEMBL4529203,7.347753658996677,0.24691358024691357,False,False,0.4290950984499371,1939.0,False,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
1455,CHEMBL1476022,NOMEGESTROL ACETATE,5.59034223961506,0.3252,0.17045454545454544,CHEMBL4863227,8.2518119729938,0.2222222222222222,False,False,0.428780896522832,,False,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C=C(C)C4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21C
1456,CHEMBL1477036,DOCUSATE,6.06563434241324,0.33,0.13157894736842105,CHEMBL4568628,7.217076090663241,0.16923076923076924,False,False,0.42846669459572684,,False,CCCCC(CC)COC(=O)CC(C(=O)OCC(CC)CCCC)S(=O)(=O)O
1457,CHEMBL972,SELEGILINE,5.328543158841425,0.186,0.2,CHEMBL5272231,7.886056647693163,0.2830188679245283,False,False,0.4281524926686217,1989.0,False,C#CCN(C)[C@H](C)Cc1ccccc1
1458,CHEMBL1201118,CEFMETAZOLE SODIUM,5.7373941732025235,0.4505,0.1565217391304348,CHEMBL5821640,7.289882634888183,0.16666666666666666,False,False,0.42794302471721823,1989.0,False,CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)[O-])=C(CSc3nnnn3C)CS[C@@H]21
1459,CHEMBL1009,LEVODOPA,5.1022152567795125,0.12179999999999999,0.22388059701492538,CHEMBL5904975,7.531652669587842,0.37209302325581395,True,True,0.42794302471721823,1970.0,False,N[C@@H](Cc1ccc(O)c(O)c1)C(=O)O
