clean_smiles,pIC50,molecule_chembl_id,n_measurements,pref_name,pains
COc1ccc(C(=O)NCCc2c[nH]c3c2C(=O)C2=C(C3=O)c3c(C)ccc(OC)c3CC23C(=O)N(C)C(=O)N3C)cc1,5.6020599913279625,CHEMBL4852056,1,,True
COc1ccc(C(=O)N[C@H](C)[C@H]2CC[C@@H](c3ccnc4ccc(F)cc43)CC2)cc1N1CCOCC1,7.805416957817734,CHEMBL4747228,2,,False
COc1ccc(C(O)CNC2=CC(=O)c3c(CCNC(=O)OC(C)(C)C)cn(S(=O)(=O)c4ccc(C)cc4)c3C2=O)cc1,4.570247719997592,CHEMBL573203,1,,True
COc1ccc(C(O)CNC2=CC(=O)c3c(c(CCNC(=O)OC(C)(C)C)cn3S(=O)(=O)c3ccc(C)cc3)C2=O)cc1,4.995678626217358,CHEMBL573014,1,,True
COc1ccc(C(O)CNC2=CC(=O)c3c(ccn3S(=O)(=O)c3ccc(C)cc3)C2=O)cc1,5.055517327849832,CHEMBL574896,1,,True
COc1ccc(C(O)CNC2=CC(=O)c3ccn(S(=O)(=O)c4ccc(C)cc4)c3C2=O)cc1,5.6020599913279625,CHEMBL574690,1,,True
COc1ccc(C(O)c2c(C3CC3)sc3cncn23)cc1,7.060980223551334,CHEMBL5835163,1,,False
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCN(C)C)c2C1=O,6.996539467890494,CHEMBL4851273,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)/C=C/c3ccccc3)c2C1=O,6.237997030624885,CHEMBL4856600,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)Cc3cccc(C(F)(F)F)c3)c2C1=O,6.355167671174364,CHEMBL4865190,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)OC(C)(C)C)c2C1=O,6.330962199114844,CHEMBL4875004,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3cc4ccccc4o3)c2C1=O,6.199833009798636,CHEMBL4866090,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3ccccc3)c2C1=O,6.677367288307777,CHEMBL4875605,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3ccccc3Br)c2C1=O,6.60223374387355,CHEMBL4873896,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3ccccn3)c2C1=O,6.367036831832739,CHEMBL4861575,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3ccco3)c2C1=O,6.6790233226571765,CHEMBL4875135,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNC(=O)c3cccs3)c2C1=O,6.656591406196142,CHEMBL4848771,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCC(C)(C)C)c2C1=O,7.100726812682396,CHEMBL4876129,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCCc3ccccc3)c2C1=O,6.799423073245152,CHEMBL4859143,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3cc(F)cc(F)c3)c2C1=O,6.672232510097271,CHEMBL4852978,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3cc(OC)c(OC)c(OC)c3)c2C1=O,6.742561433140186,CHEMBL4858307,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3cc4ccccc4s3)c2C1=O,6.206628751081045,CHEMBL4858992,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccc(-c4ccccc4)cc3)c2C1=O,6.020497151212599,CHEMBL4859135,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccc(C(C)(C)C)cc3)c2C1=O,6.575935474582512,CHEMBL4865477,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccc(C(F)(F)F)cc3)c2C1=O,6.7920964696139485,CHEMBL4864197,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccc(C)c(C)c3)c2C1=O,6.6311554931741785,CHEMBL4870082,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccc4ccccc4c3)c2C1=O,6.567832730557412,CHEMBL4870958,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3cccc(Cl)c3)c2C1=O,6.823908740944319,CHEMBL4848460,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3cccc(OC)c3OC)c2C1=O,6.606424796730413,CHEMBL4850858,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccccc3)c2C1=O,6.762205006726077,CHEMBL4864183,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccccc3Br)c2C1=O,7.185086818724926,CHEMBL4866860,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3ccccc3C)c2C1=O,6.616005210558267,CHEMBL4878903,1,,True
COc1ccc(C)c2c1CC1(C(=O)N(C)C(=O)N1C)C1=C2C(=O)c2[nH]cc(CCNCc3cccs3)c2C1=O,6.432268037451931,CHEMBL4868216,1,,True
COc1ccc(C/C(=N/O)Nc2ccc([N+](=O)[O-])c3nonc23)cc1,6.892790030352131,CHEMBL4760074,1,,False
COc1ccc(C2=[N+]([O-])c3ccccc3C2=O)cc1,5.638272163982407,CHEMBL581422,3,,False
COc1ccc(C2CNC3=C2C(=O)c2c(CCN)cn(S(=O)(=O)c4ccc(C)cc4)c2C3=O)cc1,5.552841968657781,CHEMBL576757,1,,True
COc1ccc(C2CNC3=C2C(=O)c2c(c(CCN)cn2S(=O)(=O)c2ccc(C)cc2)C3=O)cc1,5.251811972993799,CHEMBL575331,1,,True
COc1ccc(C2CNC3=C2C(=O)c2c(ccn2S(=O)(=O)c2ccc(C)cc2)C3=O)cc1,5.251811972993799,CHEMBL574691,1,,True
COc1ccc(C2CNC3=C2C(=O)c2ccn(S(=O)(=O)c4ccc(C)cc4)c2C3=O)cc1,5.7447274948966935,CHEMBL574910,1,,True
COc1ccc(C2c3c(C)n[nH]c3Oc3[nH]nc(N)c32)cc1O,6.913640169325252,CHEMBL3936225,3,,False
COc1ccc(CC(=O)NCCc2c[nH]c3c2C(=O)C2=C(C3=O)c3c(C)ccc(OC)c3CC23C(=O)N(C)C(=O)N3C)cc1,6.481091426308586,CHEMBL4878957,1,,True
COc1ccc(CCSC(=O)SCc2ccc(Cl)cc2Cl)cc1,6.6338031200885155,CHEMBL4780518,2,,False
COc1ccc(CNC(=O)CC2c3ccccc3-c3cncn32)cc1,4.110474203328809,CHEMBL4205594,1,,False
COc1ccc(CNC(=O)n2c(=O)oc3ccccc32)cc1,4.497299824689438,CHEMBL4203649,1,,False
COc1ccc(CNc2cc(-c3nnc(N4CCC(C5c6c(F)cccc6-c6cncn65)CC4)s3)ccn2)cc1,7.97469413473523,CHEMBL5777653,1,,False
COc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,6.0,CHEMBL4228284,1,,False
COc1ccc(CON)cc1,4.619788758288394,CHEMBL3764351,1,,False
COc1ccc(CS)cc1,5.440372055361031,CHEMBL1224560,2,,False
COc1ccc(CSC(=N)N)cc1,4.6419983281826,CHEMBL1224394,2,,False
COc1ccc(Cl)cc1Nc1c(N)oc2cnccc12,6.698970004336019,CHEMBL4283091,1,,False
COc1ccc(Cn2cncc2-c2cc3cc(Br)ccc3[nH]2)cc1,4.6777807052660805,CHEMBL5950065,1,,False
COc1ccc(N)c2ccccc12,5.259637310505756,CHEMBL572058,1,,False
COc1ccc(N2CCC(C3c4c(F)cccc4-c4cncn43)CC2)cc1,7.016824927962187,CHEMBL5944500,1,,True
COc1ccc(NC(=O)C(C)[C@H]2[C@@H]3C[C@@H](n4cnc5cc(F)c(F)cc54)C[C@@H]32)cn1,8.214670164989233,CHEMBL5986642,1,,False
COc1ccc(NC(=O)C(C)[C@H]2[C@@H]3C[C@@H](n4cnc5cc(F)c(F)cc54)C[C@@H]32)nc1,8.178486471595226,CHEMBL5776014,1,,False
COc1ccc(NC(=O)Cn2cnc3scc(-c4ccc(C)cc4)c3c2=O)cc1,5.494850021680094,CHEMBL4575929,1,,False
COc1ccc(NC(=O)Cn2cnc3scc(-c4ccc(OC)c(OC)c4)c3c2=O)cc1,5.251811972993799,CHEMBL4583981,1,,False
COc1ccc(NC(=O)NCc2cnc3scc(-c4ccc(Br)cc4)n23)cc1,6.721246399047171,CHEMBL3342400,1,,False
COc1ccc(NC(=O)Nc2cc(-c3cccc(C(=O)O)c3)ccc2Oc2ccccc2C(C)(C)C)cc1,5.434833115752497,CHEMBL4104981,2,,False
COc1ccc(NC(=O)Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cc1,7.0952161027712775,CHEMBL5402923,2,,False
COc1ccc(NC(=O)Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cc1OC,6.47977856411804,CHEMBL5410166,1,,False
COc1ccc(NC(=O)[C@@H](Cc2ccccc2)NC2=C/C(=N/O)c3ccccc3C2=O)cc1,6.346787486224656,CHEMBL4571947,1,,True
COc1ccc(NNS(=O)(=O)c2ccc(NC(C)=O)cc2)cc1,6.5951662833800615,CHEMBL3310848,1,,False
COc1ccc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)cc1,5.767003889607846,CHEMBL4762616,1,,False
COc1ccc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)cn1,5.467245621007502,CHEMBL4755902,1,,False
COc1ccc(Nc2cc(NC(C)=O)cc3[nH]c(C(=O)O)cc23)nc1,5.325138859262188,CHEMBL4793007,1,,False
COc1ccc(Nc2ccc(F)c(Cl)c2)c2cc(C(=O)O)[nH]c12,4.489454989793388,CHEMBL4762621,1,,False
COc1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1,4.017728766960432,CHEMBL4096003,1,,False
COc1ccc(Nc2nnc([C@H](C)[C@H]3CC[C@@H](c4ccnc5ccc(F)cc54)CC3)o2)cc1,6.782516055786093,CHEMBL4799065,1,,False
COc1ccc(OC)c(CON)c1,5.769551078621726,CHEMBL3765654,1,,False
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3c/c(=N\O)c4ccc(C)cc4o3)CC2)cc1,5.024568191490737,CHEMBL5424551,1,,False
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3c/c(=N\O)c4ccc(C)cc4o3)CC2)cc1OC,5.156708675325175,CHEMBL5406101,2,,False
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3c/c(=N\O)c4ccc(OC)cc4o3)CC2)cc1,5.133393339970662,CHEMBL5414623,2,,False
COc1ccc(S(=O)(=O)NNc2ccc(Br)cc2)cc1,5.844360366240224,CHEMBL3310975,1,,False
COc1ccc(Sc2c[nH]c3ccc(Cl)cc23)cc1,4.795880017344075,CHEMBL4744327,1,,False
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccc(Br)cc4)CC3)oc2c1,5.025949097207122,CHEMBL5432275,1,,False
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccc(C(F)(F)F)cc4)CC3)oc2c1,5.383054143831121,CHEMBL5425638,2,,False
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccc(Cl)c(Cl)c4)CC3)oc2c1,5.27345325571037,CHEMBL5403582,2,,False
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccc(Cl)cc4)CC3)oc2c1,5.129800494606706,CHEMBL5425383,2,,False
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccc(F)c(F)c4)CC3)oc2c1,6.088393343358666,CHEMBL5428800,2,,False
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccc(F)cc4)CC3)oc2c1,5.191732836956223,CHEMBL5425154,2,,False
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccc(OC)c(OC)c4)CC3)oc2c1,5.905451445464291,CHEMBL5405607,2,,False
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccc([N+](=O)[O-])cc4)CC3)oc2c1,5.346650271083927,CHEMBL5410887,2,,False
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4cccc(Br)c4)CC3)oc2c1,5.110081310739442,CHEMBL5411066,2,,False
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4cccc(F)c4)CC3)oc2c1,5.503736495643544,CHEMBL5405797,2,,False
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4cccc([N+](=O)[O-])c4)CC3)oc2c1,5.53031526496267,CHEMBL5409754,2,,False
COc1ccc2/c(=N/O)cc(C(=O)N3CCN(S(=O)(=O)c4ccccc4C(F)(F)F)CC3)oc2c1,5.053056729302175,CHEMBL5425304,1,,False
COc1ccc2[nH]c(C(=O)Cc3cccnc3)cc2c1,4.309803919971486,CHEMBL1668310,1,,False
COc1ccc2[nH]c(C(=O)Cc3cccnc3)cc2c1O,4.200659450546418,CHEMBL1668318,1,,False
COc1ccc2[nH]cc(C3CC(=O)NC3=O)c2c1,4.275724130399211,CHEMBL4065171,1,,False
COc1ccc2c(c1)C(=NNC(=S)N(C)C)c1nc3ncccc3c(=O)n1-2,5.259637310505756,CHEMBL5962154,1,,False
COc1ccc2c(c1)C(=NO)c1nc3ncccc3c(=O)n1-2,5.259637310505756,CHEMBL5941164,1,,False
COc1ccc2c(c1)C(=O)C1=C(C=CC(C)(C)O1)C2=O,6.0301183562535,CHEMBL260523,1,,True
COc1ccc2c(c1)C(=O)C1=C(OC(C)(C)C=C1)C2=O,5.519993057042849,CHEMBL270920,1,,True
COc1ccc2c(c1)C(=O)c1nc3cnccc3c(=O)n1-2,5.259637310505756,CHEMBL5952261,1,,False
COc1ccc2c(c1)C(=O)c1nc3ncccc3c(=O)n1-2,6.259637310505756,CHEMBL5903836,1,,False
COc1ccc2c(c1)C(=O)c1nnn(-c3ccc(F)c(Cl)c3)c1C2=O,6.787812395596042,CHEMBL4786114,1,,True
COc1ccc2c(c1)c1ccc3c(c1n2C)C(=O)C=CC3=O,4.5934598195660445,CHEMBL1407756,1,,True
COc1ccc2cc(-c3ccc(Br)cc3)ncc2c1OC,4.104522203724286,CHEMBL5619334,1,,False
COc1ccc2cc(-c3ccc(C(=O)Nc4ccccc4)cc3)ncc2c1O,4.995678626217358,CHEMBL5618425,1,,False
COc1ccc2cc(-c3ccc(C(F)(F)F)cc3)ncc2c1O,4.81559251458768,CHEMBL5618645,1,,False
COc1ccc2cc(-c3ccc(F)cc3)ncc2c1OC,4.370386554621817,CHEMBL5618188,1,,False
COc1ccc2cc(-c3ccc(NC(=O)C(C)(C)C)cc3)ncc2c1O,5.55129368009492,CHEMBL5620141,1,,False
COc1ccc2cc(-c3ccc(NC(=O)C(F)(F)F)cc3)ncc2c1O,5.212539525481585,CHEMBL5619107,1,,False
COc1ccc2cc(-c3ccc(NC(=O)Nc4ccccc4)cc3)ncc2c1O,4.296794629304514,CHEMBL5619884,1,,False
COc1ccc2cc(-c3ccc(NC(=O)c4ccccc4)cc3)ncc2c1O,5.351639989019068,CHEMBL5620309,1,,False
COc1ccc2cc(-c3ccc(NC(C)=O)cc3)ncc2c1O,5.675717544702307,CHEMBL5619886,1,,False
COc1ccc2cc(-c3ccc(NS(=O)(=O)C(F)(F)F)cc3)ncc2c1O,6.346787486224656,CHEMBL5618748,3,,False
COc1ccc2cc(-c3ccc(NS(=O)(=O)C4CC4)cc3)ncc2c1O,5.342944147142896,CHEMBL5619398,1,,False
COc1ccc2cc(-c3ccc(NS(=O)(=O)N4CCCCC4)cc3)ncc2c1O,4.813326132500255,CHEMBL5619711,1,,False
COc1ccc2cc(-c3ccc(NS(C)(=O)=O)cc3)ncc2c1O,5.272425239410087,CHEMBL5619421,2,,False
COc1ccc2cc(-c3ccc4c(c3)OCO4)ncc2c1O,5.292429823902063,CHEMBL5618165,1,,False
COc1ccc2cc(-c3ccccc3)ncc2c1O,5.408806941481466,CHEMBL5618823,2,,False
COc1ccc2cc(-c3ccccc3)ncc2c1OC,5.1073489661227,CHEMBL5618428,1,,False
COc1ccc2cc(-c3cccs3)ncc2c1O,4.677987561417599,CHEMBL5620243,1,,False
COc1ccc2cc(-c3cccs3)ncc2c1OC,4.949233688766958,CHEMBL5619634,1,,False
COc1ccc2cc(C34C[C@H]5C[C@@H](C3)C[C@@H](C4)C5)ncc2c1OC,4.749092300299144,CHEMBL5619844,1,,False
COc1ccc2cc3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,6.585026652029182,CHEMBL295124,1,BERBERINE,False
COc1ccc2cncn2c1NC(=O)Nc1ccc(C#N)cc1,6.057991946977687,CHEMBL5975394,1,,False
COc1cccc(-c2csc(N/N=C3\CC(=O)c4ccccc43)n2)c1,4.824778199656947,CHEMBL4074982,1,,False
COc1cccc(C(=O)Nc2ccc(-c3cc4ccc(OC)c(O)c4cn3)cc2)c1,4.846795099915716,CHEMBL5619382,1,,False
COc1cccc(C(O)c2c(C3CC3)sc3cncn23)c1,6.600326278518962,CHEMBL5790574,1,,False
COc1cccc(CC(O)c2c(C)sc3cncn23)c1,5.501689446210399,CHEMBL5930418,1,,False
COc1cccc(CCNC(=O)CC2c3ccccc3-c3cncn32)c1,6.075720713938118,CHEMBL4216571,1,,False
COc1cccc(CNC(=O)n2c(=O)oc3ccc(Cl)cc32)c1,4.836838625022982,CHEMBL4209018,1,,False
COc1cccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)c1,5.552841968657781,CHEMBL4229113,1,,False
COc1cccc(COC(Cn2ccnc2)c2ccc(F)c(F)c2)c1,4.642065152999546,CHEMBL5595076,1,,False
COc1cccc(CON)c1,5.022276394711152,CHEMBL3764222,1,,False
COc1cccc(CON)c1O,4.259637310505756,CHEMBL3763696,1,,False
COc1cccc(N/C(=N\O)c2nonc2N)c1,5.6848877946237835,CHEMBL568287,2,,False
COc1cccc(NC(=O)C2CCC([C@@H]3c4c(F)cccc4-c4cncn43)CC2)c1,7.442492798094342,CHEMBL5814027,1,,False
COc1cccc(NC(=O)NCc2cnc3scc(-c4ccc(Br)cc4)n23)c1,6.795880017344075,CHEMBL3342399,1,,False
COc1cccc(NC(=O)Nc2cc(-c3cccc(C(=O)O)c3)ccc2Oc2ccccc2C(C)(C)C)c1,5.1249387366083,CHEMBL5956955,1,,False
COc1cccc(NC(=O)Nc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)c1,6.84561217970877,CHEMBL5436650,2,,False
COc1cccc(NC(=O)[C@@H](Cc2ccccc2)NC2=C/C(=N/O)c3ccccc3C2=O)c1,6.275724130399211,CHEMBL4435244,1,,True
COc1cccc(NC(S)=Nc2ccc(O)cc2)c1,4.931814138253839,CHEMBL1597646,1,,False
COc1cccc(NCc2nnc3n2N=C(c2ccc(Br)cc2)CS3)c1,4.686132779630847,CHEMBL4453712,1,,False
COc1cccc(Nc2c(N)sc3ccccc23)c1,6.4604093769761874,CHEMBL4290038,2,,False
COc1cccc(Sc2c[nH]c3ccc(Cl)cc23)c1,4.6777807052660805,CHEMBL4782372,1,,False
COc1cccc2[nH]c(C(=O)Cc3cccnc3)cc12,4.236572006437063,CHEMBL1668304,1,,False
COc1cccc2c1-c1cncn1C2CC(O)C1CCCCC1,5.259637310505756,CHEMBL5938930,1,,False
COc1cccc2c1C(=O)C1=C(C=CC(C)(C)O1)C2=O,5.534617148551582,CHEMBL262354,2,,True
COc1cccc2c1C(=O)C1=C(C[C@H](Cn3cc(-c4ccccc4)nn3)O[C@@H]1C)C2=O,5.221848749616356,CHEMBL3103854,2,,True
COc1cccc2c1C(=O)C1=C(OC(C)(C)C=C1)C2=O,5.671620396561262,CHEMBL405928,1,,True
COc1cccc2cc(C(=O)Cc3cccnc3)[nH]c12,4.086186147616283,CHEMBL1668316,1,,False
COc1ccccc1-c1nccc2c(Nc3ccc(F)c(F)c3)c(N)oc12,6.4604093769761874,CHEMBL4277866,2,,False
COc1ccccc1C(=O)CC(=O)c1ccc(C)cc1O,4.686132779630847,CHEMBL5220064,1,,False
COc1ccccc1C(=O)N/N=C/c1c(O)ccc2ccccc12,4.94692155651658,CHEMBL1958233,1,,True
COc1ccccc1C(O)c1c(C2CC2)sc2cncn12,5.954677021213342,CHEMBL5911732,1,,False
COc1ccccc1C(ON)c1ccccc1,5.296474592597875,CHEMBL4435742,2,,False
COc1ccccc1C1=CC(=O)c2[nH]cc(CCNC(=O)OC(C)(C)C)c2C1=O,5.623423042943488,CHEMBL4643784,1,,True
COc1ccccc1CON,5.267606240177032,CHEMBL3763210,1,,False
COc1ccccc1Cc1c[nH]c2ccc(Cl)cc12,4.200659450546418,CHEMBL4777683,1,,False
COc1ccccc1NC(=O)Nc1noc2nc(C)c(Cl)c(C)c12,4.259637310505756,CHEMBL5836193,1,,False
COc1ccccc1NC(=O)Nc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,6.525492360883025,CHEMBL5441107,1,,False
COc1ccccc1NC(=O)[C@@H](Cc1ccccc1)NC1=C/C(=N/O)c2ccccc2C1=O,5.086716098239582,CHEMBL4543491,1,,True
COc1ccccc1NCC(=O)N/N=C/c1c(O)ccc2ccccc12,5.0655015487564325,CHEMBL3199707,1,,True
COc1ccccc1OCC(O)Cn1cnc2ccccc21,4.061480274823508,CHEMBL4176811,1,,False
COc1ccccc1OCCn1cc(C(=O)C(F)(F)F)c2cc(Br)ccc21,5.265200170411153,CHEMBL5429542,1,,False
COc1ccccc1Oc1ccc(-c2ccc(OC)c(C(=O)O)c2)cc1NC(=O)Nc1ccc(C)cc1,5.443045028122981,CHEMBL4061547,2,,False
COc1ccccc1Sc1c[nH]c2ccc(Br)cc12,4.619788758288394,CHEMBL4759143,1,,False
COc1ccccc1Sc1c[nH]c2ccc(Cl)cc12,4.756961951313706,CHEMBL374404,1,,False
COc1ccccc1Sc1c[nH]c2ccc(F)cc12,4.494850021680094,CHEMBL4757189,1,,False
COc1ccccc1Sc1c[nH]c2ccc(I)cc12,4.346787486224656,CHEMBL4791547,1,,False
COc1ccn2c3c(c(C(=O)O)c2c1)C(=O)c1cccnc1C3=O,6.52432881167557,CHEMBL4250699,1,,True
COc1ncc(NC(=O)[C@H](C)[C@H]2CC[C@@H](c3ccnc4ccc(F)cc43)CC2)cn1,7.548455006504028,CHEMBL4789681,2,,False
COc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.023603778477954,CHEMBL4545974,2,,False
COc1nsc2c1C(=O)c1c(O)cccc1C2=O,7.095284454721319,CHEMBL4560295,1,,True
CS(=N)(=O)C1CC2(CC(Nc3nonc3/C(=N\O)N[C@@H]3Cc4ccc(F)cc43)C2)C1,7.088182040832793,CHEMBL5878281,2,,False
CS(=N)(=O)CC(=O)N1CC(Oc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)C1,6.95272949927158,CHEMBL5792513,2,,False
CS(=N)(=O)CC(=O)NCCSc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.534271064655497,CHEMBL4578545,2,,False
CS(=N)(=O)CC(O)CNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,7.243418511612593,CHEMBL5860674,4,,False
CS(=N)(=O)CC12CC(Nc3nonc3/C(=N\O)N[C@@H]3Cc4ccc(F)cc43)(C1)C2,7.063236527795,CHEMBL5840299,2,,False
CS(=N)(=O)CCC(O)CNc1nonc1/C(=N\O)N[C@@H]1Cc2ccc(F)cc21,7.067633244492214,CHEMBL5922858,4,,False
CS(=N)(=O)CCCCNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,7.310557690293592,CHEMBL6063470,2,,False
CS(=N)(=O)CCCCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.130768280269024,CHEMBL5934378,1,,False
CS(=N)(=O)CCCCOc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,6.742381087340785,CHEMBL6043621,2,,False
CS(=N)(=O)CCCNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,7.478421071977885,CHEMBL6004695,2,,False
CS(=N)(=O)CCNC(=O)CNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,7.235077015350112,CHEMBL5779909,3,,False
CS(=N)(=O)CCNc1nonc1/C(=N/O)Nc1ccc(F)c(Br)c1,7.657577319177793,CHEMBL6009452,1,,False
CS(=N)(=O)CCNc1nonc1/C(=N\O)N[C@@H]1Cc2cccc(F)c21,6.82237004723631,CHEMBL5842063,2,,False
CS(=N)(=O)CCOCCNc1nonc1/C(=N/O)N[C@H]1Cc2ccc(F)cc21,6.868466158885504,CHEMBL5967060,2,,False
CS(=N)(=O)N1CC(CNc2nonc2/C(=N\O)N[C@@H]2Cc3ccc(F)cc32)C1,7.0977258458059715,CHEMBL5784400,2,,False
CS(=N)(=O)N1CC(O)(CNc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)C1,7.016797711294926,CHEMBL6048298,2,,False
CS(=N)(=O)N1CC(Oc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)C1,7.136261905344641,CHEMBL5740599,2,,False
CS(=N)(=O)N1CC2(CC(Nc3nonc3/C(=N\O)N[C@@H]3Cc4ccc(F)cc43)C2)C1,7.43259281483977,CHEMBL6054954,2,,False
CS(=N)(=O)N1CCC(Nc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)C1,6.764537623350016,CHEMBL5769624,4,,False
CS(=N)(=O)N1CCC(Nc2nonc2/C(=N/O)N[C@H]2Cc3ccc(F)cc32)CC1,7.169105011632322,CHEMBL5940215,2,,False
CS(=N)(=O)N1CCO[C@@H](CNc2nonc2/C(=N\O)N[C@@H]2Cc3ccc(F)cc32)C1,7.044847915965716,CHEMBL5803259,2,,False
CS(=N)(=O)N1CCO[C@@H](CNc2nonc2/C(=N\O)N[C@H]2Cc3ccc(F)cc32)C1,6.775801448271116,CHEMBL5840268,2,,False
CS(=N)(=O)NCC(O)CNc1nonc1/C(=N\O)N[C@H]1Cc2ccc(F)cc21,7.001300254160574,CHEMBL5822189,2,,False
