action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,modality,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,1148356,28642301,[],CHEMBL5737912,"Enzymatic Assay: TDO2: Recombinant human TDO comprising amino acids 19-407 with a N-terminal hexahistidine tag expressed in E. coli and purified to homogeneity is incubated at a final concentration of 15 nM in assay buffer consisting of 75 mM phosphate buffer at pH7 supplemented with 100 μM ascorbic acid, 50 U/ml Catalase, 0.01% BSA, and 0.01% Tween 20 (protocol modified from Seegers et al, JBS 2014). Example compounds are serially diluted in DMSO, further diluted in phosphate buffer, and added to the reaction mixture at final concentrations ranging from 10 μM to 0.5 nM. The final DMSO concentration is 0.6%. Following a pre-incubation of 30 minutes at RT, the reaction is started by the addition of L-tryptophan at a final concentration of 200 μM in assay buffer. After 30 minutes of incubation at RT, 3 μL of the reaction mixture are transferred to a 384 deep well plate containing 25 μL of deionized water. 100 μl of 200 nM L-Tryptophan-(indole-d5) in cold 100% methanol are added followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. An additional 75 μL of deionized water are then added and followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. The product of the reaction N′-Formylkynurenine (NFK) is quantified by LCMS and normalized to the L-Tryptophan-(indole-d5) signal. Samples with 0.6% DMSO (0% effect) and a TDO/IDO inhibitor (100% effect) are used as control samples to set the parameters for the non-linear regression necessary for the determination of the half-maximal inhibitory concentration (IC50) for each compound. For each compound concentration the percentage of activity compared to 0% and 100% effect is calculated as average±STDEV (each concentration measured in duplicate). IC50 values and curves are generated with XLfit software (IDBS) using Dose-Response One Site model 203 (four parameter logistic curve model). When compounds are measured multiple times, mean values are given.",B,,,BAO_0000190,BAO_0000019,assay format,CC1CCC(C(O)c2c(C3CC3)sc3cncn23)C1,,,CHEMBL5729017,,2022,"{'bei': '22.95', 'le': '0.46', 'lle': '2.60', 'sei': '16.90'}",,CHEMBL6031823,,CHEMBL6031823,6.34,0,http://www.openphacts.org/units/Nanomolar,4559713,=,37,1,=,,IC50,nM,,454.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,454.0
,1148358,28642307,[],CHEMBL5737912,"Enzymatic Assay: TDO2: Recombinant human TDO comprising amino acids 19-407 with a N-terminal hexahistidine tag expressed in E. coli and purified to homogeneity is incubated at a final concentration of 15 nM in assay buffer consisting of 75 mM phosphate buffer at pH7 supplemented with 100 μM ascorbic acid, 50 U/ml Catalase, 0.01% BSA, and 0.01% Tween 20 (protocol modified from Seegers et al, JBS 2014). Example compounds are serially diluted in DMSO, further diluted in phosphate buffer, and added to the reaction mixture at final concentrations ranging from 10 μM to 0.5 nM. The final DMSO concentration is 0.6%. Following a pre-incubation of 30 minutes at RT, the reaction is started by the addition of L-tryptophan at a final concentration of 200 μM in assay buffer. After 30 minutes of incubation at RT, 3 μL of the reaction mixture are transferred to a 384 deep well plate containing 25 μL of deionized water. 100 μl of 200 nM L-Tryptophan-(indole-d5) in cold 100% methanol are added followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. An additional 75 μL of deionized water are then added and followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. The product of the reaction N′-Formylkynurenine (NFK) is quantified by LCMS and normalized to the L-Tryptophan-(indole-d5) signal. Samples with 0.6% DMSO (0% effect) and a TDO/IDO inhibitor (100% effect) are used as control samples to set the parameters for the non-linear regression necessary for the determination of the half-maximal inhibitory concentration (IC50) for each compound. For each compound concentration the percentage of activity compared to 0% and 100% effect is calculated as average±STDEV (each concentration measured in duplicate). IC50 values and curves are generated with XLfit software (IDBS) using Dose-Response One Site model 203 (four parameter logistic curve model). When compounds are measured multiple times, mean values are given.",B,,,BAO_0000190,BAO_0000019,assay format,CC1CCCCC1CC(O)c1c(C2CC2)sc2cncn12,,,CHEMBL5729017,,2022,"{'bei': '20.98', 'le': '0.42', 'lle': '1.87', 'sei': '17.02'}",,CHEMBL6027431,,CHEMBL6027431,6.39,0,http://www.openphacts.org/units/Nanomolar,4559714,=,37,1,=,,IC50,nM,,411.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,411.0
,1148360,28642313,[],CHEMBL5737912,"Enzymatic Assay: TDO2: Recombinant human TDO comprising amino acids 19-407 with a N-terminal hexahistidine tag expressed in E. coli and purified to homogeneity is incubated at a final concentration of 15 nM in assay buffer consisting of 75 mM phosphate buffer at pH7 supplemented with 100 μM ascorbic acid, 50 U/ml Catalase, 0.01% BSA, and 0.01% Tween 20 (protocol modified from Seegers et al, JBS 2014). Example compounds are serially diluted in DMSO, further diluted in phosphate buffer, and added to the reaction mixture at final concentrations ranging from 10 μM to 0.5 nM. The final DMSO concentration is 0.6%. Following a pre-incubation of 30 minutes at RT, the reaction is started by the addition of L-tryptophan at a final concentration of 200 μM in assay buffer. After 30 minutes of incubation at RT, 3 μL of the reaction mixture are transferred to a 384 deep well plate containing 25 μL of deionized water. 100 μl of 200 nM L-Tryptophan-(indole-d5) in cold 100% methanol are added followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. An additional 75 μL of deionized water are then added and followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. The product of the reaction N′-Formylkynurenine (NFK) is quantified by LCMS and normalized to the L-Tryptophan-(indole-d5) signal. Samples with 0.6% DMSO (0% effect) and a TDO/IDO inhibitor (100% effect) are used as control samples to set the parameters for the non-linear regression necessary for the determination of the half-maximal inhibitory concentration (IC50) for each compound. For each compound concentration the percentage of activity compared to 0% and 100% effect is calculated as average±STDEV (each concentration measured in duplicate). IC50 values and curves are generated with XLfit software (IDBS) using Dose-Response One Site model 203 (four parameter logistic curve model). When compounds are measured multiple times, mean values are given.",B,,,BAO_0000190,BAO_0000019,assay format,OC(c1cccs1)c1c(Br)sc2cncn12,,,CHEMBL5729017,,2022,"{'bei': '19.64', 'le': '0.53', 'lle': '2.89', 'sei': '16.50'}",,CHEMBL5817587,,CHEMBL5817587,6.19,0,http://www.openphacts.org/units/Nanomolar,4559715,=,37,1,=,,IC50,nM,,643.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,643.0
,1148362,28642319,[],CHEMBL5737912,"Enzymatic Assay: TDO2: Recombinant human TDO comprising amino acids 19-407 with a N-terminal hexahistidine tag expressed in E. coli and purified to homogeneity is incubated at a final concentration of 15 nM in assay buffer consisting of 75 mM phosphate buffer at pH7 supplemented with 100 μM ascorbic acid, 50 U/ml Catalase, 0.01% BSA, and 0.01% Tween 20 (protocol modified from Seegers et al, JBS 2014). Example compounds are serially diluted in DMSO, further diluted in phosphate buffer, and added to the reaction mixture at final concentrations ranging from 10 μM to 0.5 nM. The final DMSO concentration is 0.6%. Following a pre-incubation of 30 minutes at RT, the reaction is started by the addition of L-tryptophan at a final concentration of 200 μM in assay buffer. After 30 minutes of incubation at RT, 3 μL of the reaction mixture are transferred to a 384 deep well plate containing 25 μL of deionized water. 100 μl of 200 nM L-Tryptophan-(indole-d5) in cold 100% methanol are added followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. An additional 75 μL of deionized water are then added and followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. The product of the reaction N′-Formylkynurenine (NFK) is quantified by LCMS and normalized to the L-Tryptophan-(indole-d5) signal. Samples with 0.6% DMSO (0% effect) and a TDO/IDO inhibitor (100% effect) are used as control samples to set the parameters for the non-linear regression necessary for the determination of the half-maximal inhibitory concentration (IC50) for each compound. For each compound concentration the percentage of activity compared to 0% and 100% effect is calculated as average±STDEV (each concentration measured in duplicate). IC50 values and curves are generated with XLfit software (IDBS) using Dose-Response One Site model 203 (four parameter logistic curve model). When compounds are measured multiple times, mean values are given.",B,,,BAO_0000190,BAO_0000019,assay format,OC(CC1CCCCC1)c1c(Br)sc2cncn12,,,CHEMBL5729017,,2022,"{'bei': '17.77', 'le': '0.44', 'lle': '1.69', 'sei': '15.59'}",,CHEMBL5808261,,CHEMBL5808261,5.85,0,http://www.openphacts.org/units/Nanomolar,4559716,=,37,1,=,,IC50,nM,,1410.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,1410.0
,1148364,28642325,[],CHEMBL5737912,"Enzymatic Assay: TDO2: Recombinant human TDO comprising amino acids 19-407 with a N-terminal hexahistidine tag expressed in E. coli and purified to homogeneity is incubated at a final concentration of 15 nM in assay buffer consisting of 75 mM phosphate buffer at pH7 supplemented with 100 μM ascorbic acid, 50 U/ml Catalase, 0.01% BSA, and 0.01% Tween 20 (protocol modified from Seegers et al, JBS 2014). Example compounds are serially diluted in DMSO, further diluted in phosphate buffer, and added to the reaction mixture at final concentrations ranging from 10 μM to 0.5 nM. The final DMSO concentration is 0.6%. Following a pre-incubation of 30 minutes at RT, the reaction is started by the addition of L-tryptophan at a final concentration of 200 μM in assay buffer. After 30 minutes of incubation at RT, 3 μL of the reaction mixture are transferred to a 384 deep well plate containing 25 μL of deionized water. 100 μl of 200 nM L-Tryptophan-(indole-d5) in cold 100% methanol are added followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. An additional 75 μL of deionized water are then added and followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. The product of the reaction N′-Formylkynurenine (NFK) is quantified by LCMS and normalized to the L-Tryptophan-(indole-d5) signal. Samples with 0.6% DMSO (0% effect) and a TDO/IDO inhibitor (100% effect) are used as control samples to set the parameters for the non-linear regression necessary for the determination of the half-maximal inhibitory concentration (IC50) for each compound. For each compound concentration the percentage of activity compared to 0% and 100% effect is calculated as average±STDEV (each concentration measured in duplicate). IC50 values and curves are generated with XLfit software (IDBS) using Dose-Response One Site model 203 (four parameter logistic curve model). When compounds are measured multiple times, mean values are given.",B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CCC(CC(O)c2c(C3CC3)sc3cncn23)C1,,,CHEMBL5729017,,2022,"{'bei': '21.33', 'le': '0.42', 'lle': '1.97', 'sei': '17.30'}",,CHEMBL6041061,,CHEMBL6041061,6.49,0,http://www.openphacts.org/units/Nanomolar,4559717,=,37,1,=,,IC50,nM,,321.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,321.0
,1148366,28642331,[],CHEMBL5737912,"Enzymatic Assay: TDO2: Recombinant human TDO comprising amino acids 19-407 with a N-terminal hexahistidine tag expressed in E. coli and purified to homogeneity is incubated at a final concentration of 15 nM in assay buffer consisting of 75 mM phosphate buffer at pH7 supplemented with 100 μM ascorbic acid, 50 U/ml Catalase, 0.01% BSA, and 0.01% Tween 20 (protocol modified from Seegers et al, JBS 2014). Example compounds are serially diluted in DMSO, further diluted in phosphate buffer, and added to the reaction mixture at final concentrations ranging from 10 μM to 0.5 nM. The final DMSO concentration is 0.6%. Following a pre-incubation of 30 minutes at RT, the reaction is started by the addition of L-tryptophan at a final concentration of 200 μM in assay buffer. After 30 minutes of incubation at RT, 3 μL of the reaction mixture are transferred to a 384 deep well plate containing 25 μL of deionized water. 100 μl of 200 nM L-Tryptophan-(indole-d5) in cold 100% methanol are added followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. An additional 75 μL of deionized water are then added and followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. The product of the reaction N′-Formylkynurenine (NFK) is quantified by LCMS and normalized to the L-Tryptophan-(indole-d5) signal. Samples with 0.6% DMSO (0% effect) and a TDO/IDO inhibitor (100% effect) are used as control samples to set the parameters for the non-linear regression necessary for the determination of the half-maximal inhibitory concentration (IC50) for each compound. For each compound concentration the percentage of activity compared to 0% and 100% effect is calculated as average±STDEV (each concentration measured in duplicate). IC50 values and curves are generated with XLfit software (IDBS) using Dose-Response One Site model 203 (four parameter logistic curve model). When compounds are measured multiple times, mean values are given.",B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CCC(C[C@@H](O)c2c(C3CC3)sc3cncn23)C1,,,CHEMBL5729017,,2022,"{'bei': '21.62', 'le': '0.43', 'lle': '2.06', 'sei': '17.54'}",,CHEMBL5844877,,CHEMBL5844877,6.58,0,http://www.openphacts.org/units/Nanomolar,4559718,=,37,1,=,,IC50,nM,,262.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,262.0
,1148368,28642337,[],CHEMBL5737912,"Enzymatic Assay: TDO2: Recombinant human TDO comprising amino acids 19-407 with a N-terminal hexahistidine tag expressed in E. coli and purified to homogeneity is incubated at a final concentration of 15 nM in assay buffer consisting of 75 mM phosphate buffer at pH7 supplemented with 100 μM ascorbic acid, 50 U/ml Catalase, 0.01% BSA, and 0.01% Tween 20 (protocol modified from Seegers et al, JBS 2014). Example compounds are serially diluted in DMSO, further diluted in phosphate buffer, and added to the reaction mixture at final concentrations ranging from 10 μM to 0.5 nM. The final DMSO concentration is 0.6%. Following a pre-incubation of 30 minutes at RT, the reaction is started by the addition of L-tryptophan at a final concentration of 200 μM in assay buffer. After 30 minutes of incubation at RT, 3 μL of the reaction mixture are transferred to a 384 deep well plate containing 25 μL of deionized water. 100 μl of 200 nM L-Tryptophan-(indole-d5) in cold 100% methanol are added followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. An additional 75 μL of deionized water are then added and followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. The product of the reaction N′-Formylkynurenine (NFK) is quantified by LCMS and normalized to the L-Tryptophan-(indole-d5) signal. Samples with 0.6% DMSO (0% effect) and a TDO/IDO inhibitor (100% effect) are used as control samples to set the parameters for the non-linear regression necessary for the determination of the half-maximal inhibitory concentration (IC50) for each compound. For each compound concentration the percentage of activity compared to 0% and 100% effect is calculated as average±STDEV (each concentration measured in duplicate). IC50 values and curves are generated with XLfit software (IDBS) using Dose-Response One Site model 203 (four parameter logistic curve model). When compounds are measured multiple times, mean values are given.",B,,,BAO_0000190,BAO_0000019,assay format,OC(CC1CCC(c2ccccc2)C1)c1c(C2CC2)sc2cncn12,,,CHEMBL5729017,,2022,"{'bei': '16.47', 'le': '0.32', 'lle': '0.52', 'sei': '15.47'}",,CHEMBL5918046,,CHEMBL5918046,5.80,0,http://www.openphacts.org/units/Nanomolar,4559719,=,37,1,=,,IC50,nM,,1570.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,1570.0
,1148370,28642343,[],CHEMBL5737912,"Enzymatic Assay: TDO2: Recombinant human TDO comprising amino acids 19-407 with a N-terminal hexahistidine tag expressed in E. coli and purified to homogeneity is incubated at a final concentration of 15 nM in assay buffer consisting of 75 mM phosphate buffer at pH7 supplemented with 100 μM ascorbic acid, 50 U/ml Catalase, 0.01% BSA, and 0.01% Tween 20 (protocol modified from Seegers et al, JBS 2014). Example compounds are serially diluted in DMSO, further diluted in phosphate buffer, and added to the reaction mixture at final concentrations ranging from 10 μM to 0.5 nM. The final DMSO concentration is 0.6%. Following a pre-incubation of 30 minutes at RT, the reaction is started by the addition of L-tryptophan at a final concentration of 200 μM in assay buffer. After 30 minutes of incubation at RT, 3 μL of the reaction mixture are transferred to a 384 deep well plate containing 25 μL of deionized water. 100 μl of 200 nM L-Tryptophan-(indole-d5) in cold 100% methanol are added followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. An additional 75 μL of deionized water are then added and followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. The product of the reaction N′-Formylkynurenine (NFK) is quantified by LCMS and normalized to the L-Tryptophan-(indole-d5) signal. Samples with 0.6% DMSO (0% effect) and a TDO/IDO inhibitor (100% effect) are used as control samples to set the parameters for the non-linear regression necessary for the determination of the half-maximal inhibitory concentration (IC50) for each compound. For each compound concentration the percentage of activity compared to 0% and 100% effect is calculated as average±STDEV (each concentration measured in duplicate). IC50 values and curves are generated with XLfit software (IDBS) using Dose-Response One Site model 203 (four parameter logistic curve model). When compounds are measured multiple times, mean values are given.",B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC(C(O)c2c(C3CC3)sc3cncn23)C1,,,CHEMBL5729017,,2022,"{'bei': '23.77', 'le': '0.47', 'lle': '2.83', 'sei': '17.51'}",,CHEMBL5900741,,CHEMBL5900741,6.57,0,http://www.openphacts.org/units/Nanomolar,4559720,=,37,1,=,,IC50,nM,,269.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,269.0
,1148372,28642349,[],CHEMBL5737912,"Enzymatic Assay: TDO2: Recombinant human TDO comprising amino acids 19-407 with a N-terminal hexahistidine tag expressed in E. coli and purified to homogeneity is incubated at a final concentration of 15 nM in assay buffer consisting of 75 mM phosphate buffer at pH7 supplemented with 100 μM ascorbic acid, 50 U/ml Catalase, 0.01% BSA, and 0.01% Tween 20 (protocol modified from Seegers et al, JBS 2014). Example compounds are serially diluted in DMSO, further diluted in phosphate buffer, and added to the reaction mixture at final concentrations ranging from 10 μM to 0.5 nM. The final DMSO concentration is 0.6%. Following a pre-incubation of 30 minutes at RT, the reaction is started by the addition of L-tryptophan at a final concentration of 200 μM in assay buffer. After 30 minutes of incubation at RT, 3 μL of the reaction mixture are transferred to a 384 deep well plate containing 25 μL of deionized water. 100 μl of 200 nM L-Tryptophan-(indole-d5) in cold 100% methanol are added followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. An additional 75 μL of deionized water are then added and followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. The product of the reaction N′-Formylkynurenine (NFK) is quantified by LCMS and normalized to the L-Tryptophan-(indole-d5) signal. Samples with 0.6% DMSO (0% effect) and a TDO/IDO inhibitor (100% effect) are used as control samples to set the parameters for the non-linear regression necessary for the determination of the half-maximal inhibitory concentration (IC50) for each compound. For each compound concentration the percentage of activity compared to 0% and 100% effect is calculated as average±STDEV (each concentration measured in duplicate). IC50 values and curves are generated with XLfit software (IDBS) using Dose-Response One Site model 203 (four parameter logistic curve model). When compounds are measured multiple times, mean values are given.",B,,,BAO_0000190,BAO_0000019,assay format,CC1(C)CC([C@H](O)c2c(C3CC3)sc3cncn23)C1,,,CHEMBL5729017,,2022,"{'bei': '23.91', 'le': '0.48', 'lle': '2.87', 'sei': '17.61'}",,CHEMBL5989385,,CHEMBL5989385,6.61,0,http://www.openphacts.org/units/Nanomolar,4559721,=,37,1,=,,IC50,nM,,246.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,246.0
,1148374,28642355,[],CHEMBL5737912,"Enzymatic Assay: TDO2: Recombinant human TDO comprising amino acids 19-407 with a N-terminal hexahistidine tag expressed in E. coli and purified to homogeneity is incubated at a final concentration of 15 nM in assay buffer consisting of 75 mM phosphate buffer at pH7 supplemented with 100 μM ascorbic acid, 50 U/ml Catalase, 0.01% BSA, and 0.01% Tween 20 (protocol modified from Seegers et al, JBS 2014). Example compounds are serially diluted in DMSO, further diluted in phosphate buffer, and added to the reaction mixture at final concentrations ranging from 10 μM to 0.5 nM. The final DMSO concentration is 0.6%. Following a pre-incubation of 30 minutes at RT, the reaction is started by the addition of L-tryptophan at a final concentration of 200 μM in assay buffer. After 30 minutes of incubation at RT, 3 μL of the reaction mixture are transferred to a 384 deep well plate containing 25 μL of deionized water. 100 μl of 200 nM L-Tryptophan-(indole-d5) in cold 100% methanol are added followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. An additional 75 μL of deionized water are then added and followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. The product of the reaction N′-Formylkynurenine (NFK) is quantified by LCMS and normalized to the L-Tryptophan-(indole-d5) signal. Samples with 0.6% DMSO (0% effect) and a TDO/IDO inhibitor (100% effect) are used as control samples to set the parameters for the non-linear regression necessary for the determination of the half-maximal inhibitory concentration (IC50) for each compound. For each compound concentration the percentage of activity compared to 0% and 100% effect is calculated as average±STDEV (each concentration measured in duplicate). IC50 values and curves are generated with XLfit software (IDBS) using Dose-Response One Site model 203 (four parameter logistic curve model). When compounds are measured multiple times, mean values are given.",B,,,BAO_0000190,BAO_0000019,assay format,OC(CC1CCC(c2ccccc2)CC1)c1c(C2CC2)sc2cncn12,,,CHEMBL5729017,,2022,"{'bei': '15.30', 'le': '0.29', 'lle': '-0.06', 'sei': '14.95'}",,CHEMBL5961159,,CHEMBL5961159,5.61,0,http://www.openphacts.org/units/Nanomolar,4559722,=,37,1,=,,IC50,nM,,2460.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,2460.0
,1148376,28642361,[],CHEMBL5737912,"Enzymatic Assay: TDO2: Recombinant human TDO comprising amino acids 19-407 with a N-terminal hexahistidine tag expressed in E. coli and purified to homogeneity is incubated at a final concentration of 15 nM in assay buffer consisting of 75 mM phosphate buffer at pH7 supplemented with 100 μM ascorbic acid, 50 U/ml Catalase, 0.01% BSA, and 0.01% Tween 20 (protocol modified from Seegers et al, JBS 2014). Example compounds are serially diluted in DMSO, further diluted in phosphate buffer, and added to the reaction mixture at final concentrations ranging from 10 μM to 0.5 nM. The final DMSO concentration is 0.6%. Following a pre-incubation of 30 minutes at RT, the reaction is started by the addition of L-tryptophan at a final concentration of 200 μM in assay buffer. After 30 minutes of incubation at RT, 3 μL of the reaction mixture are transferred to a 384 deep well plate containing 25 μL of deionized water. 100 μl of 200 nM L-Tryptophan-(indole-d5) in cold 100% methanol are added followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. An additional 75 μL of deionized water are then added and followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. The product of the reaction N′-Formylkynurenine (NFK) is quantified by LCMS and normalized to the L-Tryptophan-(indole-d5) signal. Samples with 0.6% DMSO (0% effect) and a TDO/IDO inhibitor (100% effect) are used as control samples to set the parameters for the non-linear regression necessary for the determination of the half-maximal inhibitory concentration (IC50) for each compound. For each compound concentration the percentage of activity compared to 0% and 100% effect is calculated as average±STDEV (each concentration measured in duplicate). IC50 values and curves are generated with XLfit software (IDBS) using Dose-Response One Site model 203 (four parameter logistic curve model). When compounds are measured multiple times, mean values are given.",B,,,BAO_0000190,BAO_0000019,assay format,OC(CC1CC2C=CC1C2)c1c(C2CC2)sc2cncn12,,,CHEMBL5729017,,2022,"{'bei': '22.36', 'le': '0.44', 'lle': '2.81', 'sei': '17.90'}",,CHEMBL6017414,,CHEMBL6017414,6.72,0,http://www.openphacts.org/units/Nanomolar,4559723,=,37,1,=,,IC50,nM,,191.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,191.0
,1148378,28642367,[],CHEMBL5737912,"Enzymatic Assay: TDO2: Recombinant human TDO comprising amino acids 19-407 with a N-terminal hexahistidine tag expressed in E. coli and purified to homogeneity is incubated at a final concentration of 15 nM in assay buffer consisting of 75 mM phosphate buffer at pH7 supplemented with 100 μM ascorbic acid, 50 U/ml Catalase, 0.01% BSA, and 0.01% Tween 20 (protocol modified from Seegers et al, JBS 2014). Example compounds are serially diluted in DMSO, further diluted in phosphate buffer, and added to the reaction mixture at final concentrations ranging from 10 μM to 0.5 nM. The final DMSO concentration is 0.6%. Following a pre-incubation of 30 minutes at RT, the reaction is started by the addition of L-tryptophan at a final concentration of 200 μM in assay buffer. After 30 minutes of incubation at RT, 3 μL of the reaction mixture are transferred to a 384 deep well plate containing 25 μL of deionized water. 100 μl of 200 nM L-Tryptophan-(indole-d5) in cold 100% methanol are added followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. An additional 75 μL of deionized water are then added and followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. The product of the reaction N′-Formylkynurenine (NFK) is quantified by LCMS and normalized to the L-Tryptophan-(indole-d5) signal. Samples with 0.6% DMSO (0% effect) and a TDO/IDO inhibitor (100% effect) are used as control samples to set the parameters for the non-linear regression necessary for the determination of the half-maximal inhibitory concentration (IC50) for each compound. For each compound concentration the percentage of activity compared to 0% and 100% effect is calculated as average±STDEV (each concentration measured in duplicate). IC50 values and curves are generated with XLfit software (IDBS) using Dose-Response One Site model 203 (four parameter logistic curve model). When compounds are measured multiple times, mean values are given.",B,,,BAO_0000190,BAO_0000019,assay format,CC1(CC(O)c2c(C3CC3)sc3cncn23)CCC1,,,CHEMBL5729017,,2022,"{'bei': '23.60', 'le': '0.47', 'lle': '2.63', 'sei': '17.38'}",,CHEMBL5816547,,CHEMBL5816547,6.52,0,http://www.openphacts.org/units/Nanomolar,4559724,=,37,1,=,,IC50,nM,,300.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,300.0
,1148380,28642373,[],CHEMBL5737912,"Enzymatic Assay: TDO2: Recombinant human TDO comprising amino acids 19-407 with a N-terminal hexahistidine tag expressed in E. coli and purified to homogeneity is incubated at a final concentration of 15 nM in assay buffer consisting of 75 mM phosphate buffer at pH7 supplemented with 100 μM ascorbic acid, 50 U/ml Catalase, 0.01% BSA, and 0.01% Tween 20 (protocol modified from Seegers et al, JBS 2014). Example compounds are serially diluted in DMSO, further diluted in phosphate buffer, and added to the reaction mixture at final concentrations ranging from 10 μM to 0.5 nM. The final DMSO concentration is 0.6%. Following a pre-incubation of 30 minutes at RT, the reaction is started by the addition of L-tryptophan at a final concentration of 200 μM in assay buffer. After 30 minutes of incubation at RT, 3 μL of the reaction mixture are transferred to a 384 deep well plate containing 25 μL of deionized water. 100 μl of 200 nM L-Tryptophan-(indole-d5) in cold 100% methanol are added followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. An additional 75 μL of deionized water are then added and followed by a 10 minutes centrifugation at 4,000 rpm at 4° C. The product of the reaction N′-Formylkynurenine (NFK) is quantified by LCMS and normalized to the L-Tryptophan-(indole-d5) signal. Samples with 0.6% DMSO (0% effect) and a TDO/IDO inhibitor (100% effect) are used as control samples to set the parameters for the non-linear regression necessary for the determination of the half-maximal inhibitory concentration (IC50) for each compound. For each compound concentration the percentage of activity compared to 0% and 100% effect is calculated as average±STDEV (each concentration measured in duplicate). IC50 values and curves are generated with XLfit software (IDBS) using Dose-Response One Site model 203 (four parameter logistic curve model). When compounds are measured multiple times, mean values are given.",B,,,BAO_0000190,BAO_0000019,assay format,OC(CC1CCC1)c1c(C2CC2)sc2cncn12,,,CHEMBL5729017,,2022,"{'bei': '23.47', 'le': '0.47', 'lle': '2.66', 'sei': '16.40'}",,CHEMBL5983001,,CHEMBL5983001,6.16,0,http://www.openphacts.org/units/Nanomolar,4559725,=,37,1,=,,IC50,nM,,697.0,CHEMBL2140,Homo sapiens,"Tryptophan 2,3-dioxygenase",9606,,,IC50,nM,UO_0000065,,697.0
