molecule_chembl_id,pref_name,clean_smiles,first_approval,pred_IDO1,pred_TDO2,pred_M,pred_D,LCB_IDO1,LCB_TDO2,LCB_dual,P_dual_active,P_balanced_dual,AD_maxTanimoto,in_domain
CHEMBL1697751,ISAXONINE PHOSPHATE,CC(C)Nc1ncccn1,,5.21,4.95,5.08,0.26,3.78,3.77,3.77,0.017,0.017,0.2,False
CHEMBL720,BENZYL ALCOHOL,OCc1ccccc1,2009.0,5.19,5.02,5.11,0.18,3.77,3.84,3.77,0.022,0.022,0.265,False
CHEMBL1200862,METYROSINE,C[C@](N)(Cc1ccc(O)cc1)C(=O)O,1979.0,5.32,4.95,5.13,0.37,3.89,3.77,3.77,0.022,0.022,0.256,False
CHEMBL1200927,DEXCHLORPHENIRAMINE MALEATE,CN(C)CC[C@@H](c1ccc(Cl)cc1)c1ccccn1,1981.0,5.51,4.94,5.23,0.56,4.08,3.77,3.77,0.028,0.028,0.318,True
CHEMBL3291398,LEFAMULIN,C=C[C@]1(C)C[C@@H](OC(=O)CS[C@@H]2CC[C@@H](N)C[C@H]2O)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,2019.0,5.71,4.95,5.33,0.77,4.29,3.77,3.77,0.033,0.033,0.184,False
CHEMBL631,PROPAFENONE,CCCNCC(O)COc1ccccc1C(=O)CCc1ccccc1,1989.0,5.3,4.95,5.12,0.35,3.87,3.77,3.77,0.017,0.017,0.297,False
CHEMBL1200656,NATAMYCIN,C[C@@H]1C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@H]3O[C@@H]3/C=C/C(=O)O1)C[C@H](O)[C@H]2C(=O)O,1978.0,5.76,4.95,5.35,0.82,4.34,3.77,3.77,0.039,0.039,0.125,False
CHEMBL601,AMINOLEVULINIC ACID,NCC(=O)CCC(=O)O,1999.0,5.2,4.97,5.08,0.23,3.77,3.79,3.77,0.017,0.017,0.14,False
CHEMBL4297334,PIFLUFOLASTAT F18,O=C(O)CC[C@H](NC(=O)N[C@@H](CCCCNC(=O)c1ccc([18F])nc1)C(=O)O)C(=O)O,2021.0,5.26,4.95,5.11,0.32,3.84,3.77,3.77,0.017,0.017,0.221,False
CHEMBL1237054,PLICAMYCIN,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@@H]2C[C@@H](O)[C@@H](O[C@@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,1970.0,5.45,4.95,5.2,0.5,4.02,3.77,3.77,0.022,0.022,0.159,False
CHEMBL1059,PREGABALIN,CC(C)C[C@H](CN)CC(=O)O,2004.0,5.19,4.99,5.09,0.2,3.77,3.82,3.77,0.022,0.022,0.143,False
CHEMBL16,PHENYTOIN,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,1953.0,5.44,4.94,5.19,0.5,4.01,3.76,3.76,0.022,0.022,0.222,False
CHEMBL1201348,MENADIOL DIPHOSPHORIC ACID,Cc1cc(OP(=O)(O)O)c2ccccc2c1OP(=O)(O)O,1982.0,5.19,5.3,5.25,-0.11,3.76,4.12,3.76,0.044,0.044,0.231,False
CHEMBL1237119,TREPROSTINIL,CCCCC[C@H](O)CC[C@@H]1[C@H]2Cc3cccc(OCC(=O)O)c3C[C@H]2C[C@H]1O,2002.0,5.23,4.93,5.08,0.3,3.81,3.76,3.76,0.017,0.017,0.16,False
CHEMBL1243,SULFABENZAMIDE,Nc1ccc(S(=O)(=O)NC(=O)c2ccccc2)cc1,1945.0,5.19,4.96,5.08,0.22,3.76,3.79,3.76,0.017,0.017,0.28,False
CHEMBL977,HYDROCORTISONE HEMISUCCINATE ANHYDROUS,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O,1955.0,5.53,4.94,5.23,0.59,4.1,3.76,3.76,0.028,0.028,0.194,False
CHEMBL113178,SELENOMETHIONINE,C[Se]CC[C@H](N)C(=O)O,1973.0,5.19,4.99,5.09,0.19,3.76,3.82,3.76,0.022,0.022,0.25,False
CHEMBL139,DICLOFENAC,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,1988.0,5.19,5.17,5.18,0.02,3.76,4.0,3.76,0.033,0.033,0.268,False
CHEMBL400599,BENFLUOREX,CC(Cc1cccc(C(F)(F)F)c1)NCCOC(=O)c1ccccc1,1974.0,5.29,4.94,5.12,0.35,3.87,3.76,3.76,0.017,0.017,0.321,True
CHEMBL1640,TRYPAN BLUE,Cc1cc(-c2ccc(/N=N/c3c(S(=O)(=O)[O-])cc4cc(S(=O)(=O)[O-])cc(N)c4c3O)c(C)c2)ccc1/N=N/c1c(S(=O)(=O)[O-])cc2cc(S(=O)(=O)[O-])cc(N)c2c1O,2004.0,5.18,4.97,5.08,0.21,3.76,3.8,3.76,0.017,0.017,0.262,False
CHEMBL1450,ATOVAQUONE,O=C1C(O)=C([C@H]2CC[C@H](c3ccc(Cl)cc3)CC2)C(=O)c2ccccc21,1992.0,5.72,4.94,5.33,0.78,4.29,3.76,3.76,0.033,0.033,0.34,True
CHEMBL56367,NIMESULIDE,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,,5.19,5.23,5.21,-0.04,3.76,4.05,3.76,0.039,0.039,0.295,False
CHEMBL251634,FLUOCORTOLONE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,,5.22,4.94,5.08,0.28,3.79,3.76,3.76,0.017,0.017,0.195,False
CHEMBL2105980,CHLORPHENOXAMINE HYDROCHLORIDE,CN(C)CCOC(C)(c1ccccc1)c1ccc(Cl)cc1,,5.22,4.94,5.08,0.28,3.79,3.76,3.76,0.017,0.017,0.279,False
CHEMBL439,SULFADIAZINE,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,1941.0,5.3,4.94,5.12,0.36,3.87,3.76,3.76,0.017,0.017,0.226,False
CHEMBL820,BUSULFAN,CS(=O)(=O)OCCCCOS(C)(=O)=O,1954.0,5.55,4.94,5.24,0.61,4.12,3.76,3.76,0.028,0.028,0.128,False
CHEMBL1525,PERMETHRIN,CC1(C)C(C=C(Cl)Cl)C1C(=O)OCc1cccc(Oc2ccccc2)c1,1986.0,5.35,4.94,5.14,0.41,3.92,3.76,3.76,0.022,0.022,0.279,False
CHEMBL40,PHENOBARBITAL,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,2022.0,5.44,4.92,5.18,0.51,4.01,3.75,3.75,0.022,0.022,0.261,False
CHEMBL94081,ALCLOFENAC,C=CCOc1ccc(CC(=O)O)cc1Cl,,5.17,5.22,5.2,-0.04,3.75,4.04,3.75,0.033,0.033,0.227,False
CHEMBL2338329,ROXADUSTAT,Cc1nc(C(=O)NCC(=O)O)c(O)c2ccc(Oc3ccccc3)cc12,2021.0,5.18,5.15,5.16,0.03,3.75,3.97,3.75,0.028,0.028,0.257,False
CHEMBL1263,SALMETEROL,OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O,1994.0,5.24,4.92,5.08,0.31,3.81,3.75,3.75,0.017,0.017,0.227,False
CHEMBL3989698,TRANYLCYPROMINE SULFATE,N[C@@H]1C[C@H]1c1ccccc1,1961.0,5.47,4.93,5.2,0.54,4.04,3.75,3.75,0.022,0.022,0.271,False
CHEMBL1496,ROSUVASTATIN,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,2003.0,5.31,4.93,5.12,0.38,3.88,3.75,3.75,0.017,0.017,0.194,False
CHEMBL3400972,FLUORODOPA F 18,N[C@@H](Cc1cc(O)c(O)cc1[18F])C(=O)O,2019.0,5.18,5.03,5.1,0.15,3.75,3.85,3.75,0.022,0.022,0.265,False
CHEMBL701,BACLOFEN,NCC(CC(=O)O)c1ccc(Cl)cc1,1977.0,5.41,4.93,5.17,0.48,3.99,3.75,3.75,0.022,0.022,0.353,True
CHEMBL2079587,STANOZOLOL,C[C@]12Cc3c[nH]nc3C[C@@H]1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O,1962.0,5.72,4.93,5.32,0.8,4.3,3.75,3.75,0.033,0.033,0.148,False
CHEMBL506,PRIMAQUINE,COc1cc(NC(C)CCCN)c2ncccc2c1,1952.0,5.45,4.93,5.19,0.52,4.02,3.75,3.75,0.022,0.022,0.217,False
CHEMBL1201265,METHYLPREDNISOLONE HEMISUCCINATE,C[C@H]1C[C@@H]2[C@H]([C@@H](O)C[C@@]3(C)[C@H]2CC[C@]3(O)C(=O)COC(=O)CCC(=O)O)[C@@]2(C)C=CC(=O)C=C12,1959.0,5.51,4.93,5.22,0.59,4.09,3.75,3.75,0.028,0.028,0.175,False
CHEMBL421,SULFASALAZINE,O=C(O)c1cc(/N=N/c2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,1950.0,5.44,4.93,5.18,0.51,4.01,3.75,3.75,0.022,0.022,0.274,False
CHEMBL95889,BETAINE,C[N+](C)(C)CC(=O)O,1996.0,5.18,5.1,5.14,0.08,3.75,3.92,3.75,0.028,0.028,0.128,False
CHEMBL3547132,FLUORODOPA,N[C@@H](Cc1cc(O)c(O)cc1F)C(=O)O,2019.0,5.18,5.03,5.1,0.15,3.75,3.85,3.75,0.022,0.022,0.265,False
CHEMBL1256841,NIALAMIDE,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1,,5.25,4.92,5.09,0.33,3.82,3.75,3.75,0.017,0.017,0.259,False
CHEMBL1201260,BETHANIDINE,C/N=C(\NC)NCc1ccccc1,1982.0,5.22,4.93,5.08,0.3,3.8,3.75,3.75,0.017,0.017,0.246,False
CHEMBL1746,SODIUM PHENYLBUTYRATE,O=C([O-])CCCc1ccccc1,1996.0,5.17,4.95,5.06,0.22,3.75,3.78,3.75,0.017,0.017,0.268,False
CHEMBL1201117,METHOCARBAMOL,COc1ccccc1OCC(O)COC(N)=O,1957.0,5.23,4.93,5.08,0.3,3.8,3.75,3.75,0.017,0.017,0.32,True
CHEMBL523299,UMECLIDINIUM BROMIDE,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2,2013.0,5.18,4.93,5.06,0.26,3.76,3.75,3.75,0.017,0.017,0.231,False
CHEMBL1650,CORTISONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,1950.0,5.6,4.93,5.26,0.67,4.17,3.75,3.75,0.033,0.033,0.235,False
CHEMBL108545,METHYL SALICYLATE,COC(=O)c1ccccc1O,2008.0,5.17,5.0,5.08,0.18,3.75,3.82,3.75,0.022,0.022,0.4,True
CHEMBL957,BOSENTAN,COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO,2001.0,5.17,5.1,5.14,0.07,3.75,3.92,3.75,0.028,0.028,0.23,False
CHEMBL1200868,PHENYL AMINOSALICYLATE,Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,1982.0,5.18,4.94,5.06,0.24,3.75,3.76,3.75,0.017,0.017,0.306,True
CHEMBL89598,VIGABATRIN,C=CC(N)CCC(=O)O,2009.0,5.18,4.96,5.07,0.21,3.75,3.79,3.75,0.017,0.017,0.17,False
CHEMBL221722,FAVIPIRAVIR,NC(=O)c1nc(F)cnc1O,2014.0,5.35,4.92,5.13,0.42,3.92,3.75,3.75,0.022,0.022,0.2,False
CHEMBL170988,PHENFORMIN,N=C(N)NC(=N)NCCc1ccccc1,,5.3,4.93,5.11,0.38,3.88,3.75,3.75,0.017,0.017,0.267,False
CHEMBL1388,MONOBENZONE,Oc1ccc(OCc2ccccc2)cc1,1952.0,5.19,4.93,5.06,0.26,3.77,3.75,3.75,0.017,0.017,0.364,True
CHEMBL770,TOLAZOLINE,c1ccc(CC2=NCCN2)cc1,1985.0,5.37,4.92,5.15,0.45,3.95,3.74,3.74,0.022,0.022,0.228,False
CHEMBL773,GLYCINE,NCC(=O)O,1982.0,5.17,5.0,5.08,0.17,3.74,3.82,3.74,0.022,0.022,0.158,False
CHEMBL1337,NITISINONE,O=C1CCCC(=O)C1C(=O)c1ccc(C(F)(F)F)cc1[N+](=O)[O-],2002.0,5.19,4.92,5.05,0.27,3.76,3.74,3.74,0.017,0.017,0.261,False
CHEMBL595,PIOGLITAZONE,CCc1ccc(CCOc2ccc(CC3SC(=O)NC3=O)cc2)nc1,1999.0,5.6,4.91,5.26,0.69,4.17,3.74,3.74,0.033,0.033,0.203,False
CHEMBL443605,HEXYLRESORCINOL,CCCCCCc1ccc(O)cc1O,2004.0,5.17,4.99,5.08,0.17,3.74,3.82,3.74,0.022,0.022,0.239,False
CHEMBL959,RIMANTADINE,CC(N)C12CC3CC(CC(C3)C1)C2,1993.0,5.43,4.92,5.17,0.51,4.0,3.74,3.74,0.022,0.022,0.188,False
CHEMBL1200342,PARAMETHASONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1982.0,5.55,4.92,5.24,0.63,4.12,3.74,3.74,0.028,0.028,0.209,False
CHEMBL1021,NEPAFENAC,NC(=O)Cc1cccc(C(=O)c2ccccc2)c1N,2005.0,5.17,5.28,5.22,-0.1,3.74,4.1,3.74,0.044,0.044,0.237,False
CHEMBL61006,PHENYLPROPANOLAMINE,CC(N)C(O)c1ccccc1,1958.0,5.26,4.92,5.09,0.34,3.83,3.74,3.74,0.017,0.017,0.344,True
CHEMBL1469,PHENYLBUTANOIC ACID,O=C(O)CCCc1ccccc1,1996.0,5.17,4.94,5.05,0.23,3.74,3.76,3.74,0.017,0.017,0.282,False
CHEMBL1353,SODIUM BICARBONATE,O=C([O-])O,1982.0,5.17,5.07,5.12,0.09,3.74,3.9,3.74,0.022,0.022,0.118,False
CHEMBL1200370,BENZOYL PEROXIDE,O=C(OOC(=O)c1ccccc1)c1ccccc1,1984.0,5.16,5.11,5.14,0.06,3.74,3.93,3.74,0.028,0.028,0.268,False
CHEMBL1200473,CYCLOPENTOLATE HYDROCHLORIDE,CN(C)CCOC(=O)C(c1ccccc1)C1(O)CCCC1,1974.0,5.45,4.92,5.18,0.54,4.03,3.74,3.74,0.022,0.022,0.25,False
CHEMBL1200432,METHYLDOPATE HYDROCHLORIDE,CCOC(=O)[C@@](C)(N)Cc1ccc(O)c(O)c1,1962.0,5.42,4.91,5.17,0.5,3.99,3.74,3.74,0.022,0.022,0.241,False
CHEMBL14060,PHENOL,Oc1ccccc1,,5.17,4.94,5.05,0.23,3.74,3.76,3.74,0.017,0.017,0.417,True
CHEMBL1342,OXYBATE,O=C(O)CCCO,2002.0,5.16,5.04,5.1,0.12,3.74,3.87,3.74,0.022,0.022,0.125,False
CHEMBL668,PROTRIPTYLINE,CNCCCC1c2ccccc2C=Cc2ccccc21,1967.0,5.16,5.14,5.15,0.02,3.73,3.96,3.73,0.022,0.022,0.228,False
CHEMBL682,AMODIAQUINE,CCN(CC)Cc1cc(Nc2ccnc3cc(Cl)ccc23)ccc1O,1982.0,5.44,4.91,5.18,0.54,4.02,3.73,3.73,0.022,0.022,0.27,False
CHEMBL262777,VANCOMYCIN,CN[C@H](CC(C)C)C(=O)N[C@H]1C(=O)N[C@@H](CC(N)=O)C(=O)N[C@H]2C(=O)N[C@H]3C(=O)N[C@H](C(=O)N[C@H](C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)[C@H](O)c3ccc(c(Cl)c3)Oc3cc2cc(c3O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O[C@H]2C[C@](C)(N)[C@H](O)[C@H](C)O2)Oc2ccc(cc2Cl)[C@H]1O,1964.0,6.2,4.91,5.55,1.29,4.77,3.73,3.73,0.044,0.039,0.146,False
CHEMBL3989728,MENADIOL SODIUM DIPHOSPHATE,Cc1cc(OP(=O)([O-])[O-])c2ccccc2c1OP(=O)([O-])[O-],1982.0,5.16,5.14,5.15,0.02,3.73,3.96,3.73,0.022,0.022,0.208,False
CHEMBL1069,VALSARTAN,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nnn[nH]2)cc1)[C@H](C(=O)O)C(C)C,1996.0,5.48,4.9,5.19,0.58,4.06,3.73,3.73,0.028,0.028,0.297,False
CHEMBL997,IBANDRONIC ACID,CCCCCN(C)CCC(O)(P(=O)(O)O)P(=O)(O)O,1996.0,5.16,4.94,5.05,0.23,3.73,3.76,3.73,0.017,0.017,0.118,False
CHEMBL1502,PANTOPRAZOLE,COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[nH]2)c1OC,2000.0,5.45,4.91,5.18,0.54,4.02,3.73,3.73,0.022,0.022,0.257,False
CHEMBL1201774,SAPROPTERIN,C[C@H](O)[C@H](O)[C@H]1CNc2nc(N)[nH]c(=O)c2N1,2007.0,5.52,4.91,5.21,0.61,4.09,3.73,3.73,0.028,0.028,0.157,False
CHEMBL252556,IDEBENONE,COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O,2015.0,5.16,5.54,5.35,-0.38,3.73,4.36,3.73,0.061,0.055,0.218,False
CHEMBL1237072,DIRITHROMYCIN,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@@H]2N[C@@H](COCCOC)O[C@H]([C@H]2C)[C@]1(C)O,1995.0,5.55,4.91,5.23,0.65,4.13,3.73,3.73,0.028,0.028,0.12,False
CHEMBL149972,PHENOBARBITAL SODIUM,CCC1(c2ccccc2)C(=O)N=C([O-])NC1=O,2022.0,5.39,4.91,5.15,0.48,3.97,3.73,3.73,0.022,0.022,0.226,False
CHEMBL1749,EDETATE DISODIUM ANHYDROUS,O=C([O-])CN(CCN(CC(=O)[O-])CC(=O)O)CC(=O)O,1982.0,5.15,4.99,5.07,0.16,3.73,3.81,3.73,0.017,0.017,0.111,False
CHEMBL1213250,CEFTOLOZANE SULFATE,Cn1c(N)c(NC(=O)NCCN)c[n+]1CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC(C)(C)C(=O)[O-])c3nsc(N)n3)[C@H]2SC1,2014.0,6.54,4.9,5.72,1.64,5.12,3.73,3.73,0.044,0.033,0.143,False
CHEMBL1213251,CLOBENZOREX,CC(Cc1ccccc1)NCc1ccccc1Cl,,5.15,5.11,5.13,0.04,3.73,3.94,3.73,0.022,0.022,0.26,False
CHEMBL1238,AZELAIC ACID,O=C(O)CCCCCCCC(=O)O,1995.0,5.16,5.04,5.1,0.12,3.73,3.86,3.73,0.017,0.017,0.132,False
CHEMBL2105023,INDIGOTINDISULFONATE SODIUM,O=C1/C(=C2\Nc3ccc(S(=O)(=O)[O-])cc3C2=O)Nc2ccc(S(=O)(=O)[O-])cc21,2022.0,5.64,4.9,5.27,0.74,4.21,3.72,3.72,0.033,0.033,0.28,False
CHEMBL1491,AMLODIPINE,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl,1992.0,5.66,4.9,5.28,0.76,4.23,3.72,3.72,0.033,0.033,0.254,False
CHEMBL3833401,ALUMINUM CHLORIDE ANHYDROUS,[Cl][Al]([Cl])[Cl],,5.14,5.29,5.22,-0.15,3.72,4.11,3.72,0.033,0.033,0.062,False
CHEMBL313972,MASOPROCOL,C[C@H](Cc1ccc(O)c(O)c1)[C@@H](C)Cc1ccc(O)c(O)c1,1992.0,5.33,4.9,5.11,0.42,3.9,3.72,3.72,0.022,0.022,0.224,False
CHEMBL93268,SODIUM NITRITE,O=N[O-],2011.0,5.15,5.04,5.09,0.11,3.72,3.86,3.72,0.017,0.017,0.1,False
CHEMBL267744,TICRYNAFEN,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,1979.0,5.32,4.89,5.11,0.43,3.9,3.72,3.72,0.022,0.022,0.234,False
CHEMBL15770,SULINDAC,CC1=C(CC(=O)O)c2cc(F)ccc2/C1=C\c1ccc([S+](C)[O-])cc1,1978.0,5.14,5.45,5.29,-0.3,3.72,4.27,3.72,0.039,0.033,0.269,False
CHEMBL1023,BEXAROTENE,C=C(c1ccc(C(=O)O)cc1)c1cc2c(cc1C)C(C)(C)CCC2(C)C,1999.0,5.14,5.03,5.09,0.11,3.72,3.85,3.72,0.017,0.017,0.246,False
CHEMBL3989569,IBANDRONATE SODIUM,CCCCCN(C)CCC(O)(P(=O)([O-])O)P(=O)(O)O,1996.0,5.15,4.92,5.03,0.23,3.72,3.74,3.72,0.011,0.011,0.111,False
CHEMBL710,FINASTERIDE,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,1992.0,5.52,4.89,5.21,0.63,4.09,3.72,3.72,0.028,0.028,0.167,False
CHEMBL814,FLUVOXAMINE,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1,1994.0,5.15,4.9,5.03,0.25,3.73,3.72,3.72,0.011,0.011,0.231,False
CHEMBL1242,PHENAZOPYRIDINE,Nc1ccc(/N=N/c2ccccc2)c(N)n1,1987.0,5.28,4.9,5.09,0.38,3.86,3.72,3.72,0.017,0.017,0.25,False
CHEMBL2111097,LEVAMLODIPINE,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)[C@@H]1c1ccccc1Cl,2019.0,5.66,4.9,5.28,0.76,4.23,3.72,3.72,0.033,0.033,0.254,False
CHEMBL2107806,TALAPORFIN SODIUM,C=Cc1c(C)c2cc3nc(c(CC(=O)N[C@@H](CC(=O)[O-])C(=O)[O-])c4[nH]c(cc5nc(cc1[nH]2)C(C)=C5CC)c(C)c4C(=O)[O-])[C@@H](CCC(=O)[O-])[C@@H]3C,2015.0,5.15,5.24,5.2,-0.09,3.72,4.07,3.72,0.039,0.039,0.124,False
CHEMBL660,AMANTADINE,NC12CC3CC(CC(C3)C1)C2,1968.0,5.45,4.9,5.17,0.55,4.02,3.72,3.72,0.022,0.022,0.209,False
CHEMBL700,SULFAPYRIDINE,Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1,1939.0,5.29,4.9,5.1,0.4,3.87,3.72,3.72,0.017,0.017,0.236,False
CHEMBL1165268,IODIPAMIDE,O=C(CCCCC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I)Nc1c(I)cc(I)c(C(=O)O)c1I,1982.0,6.4,4.9,5.65,1.5,4.97,3.72,3.72,0.044,0.033,0.17,False
CHEMBL3039520,LASMIDITAN,CN1CCC(C(=O)c2cccc(NC(=O)c3c(F)cc(F)cc3F)n2)CC1,2020.0,6.91,4.9,5.9,2.01,5.48,3.72,3.72,0.05,0.017,0.263,False
CHEMBL436,TOLRESTAT,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,1989.0,5.13,5.13,5.13,0.0,3.71,3.96,3.71,0.022,0.022,0.254,False
CHEMBL24441,BETAHISTINE,CNCCc1ccccn1,,5.2,4.88,5.04,0.32,3.77,3.71,3.71,0.017,0.017,0.306,True
CHEMBL1193,PHENIRAMINE,CN(C)CCC(c1ccccc1)c1ccccn1,1994.0,5.5,4.89,5.19,0.61,4.07,3.71,3.71,0.028,0.028,0.239,False
CHEMBL488093,PYRITINOL,Cc1ncc(CSSCc2cnc(C)c(O)c2CO)c(CO)c1O,,5.14,5.11,5.13,0.03,3.71,3.94,3.71,0.022,0.022,0.167,False
CHEMBL73234,CARBETAPENTANE,CCN(CC)CCOCCOC(=O)C1(c2ccccc2)CCCC1,,5.14,5.21,5.17,-0.07,3.71,4.03,3.71,0.022,0.022,0.233,False
CHEMBL1169,AMINOSALICYLIC ACID,Nc1ccc(C(=O)O)c(O)c1,1950.0,5.14,4.91,5.03,0.22,3.71,3.74,3.71,0.011,0.011,0.273,False
CHEMBL847,OXAMNIQUINE,CC(C)NCC1CCc2cc(CO)c([N+](=O)[O-])cc2N1,1980.0,5.65,4.89,5.27,0.76,4.22,3.71,3.71,0.033,0.033,0.237,False
CHEMBL1364,PYRIDOXINE,Cc1ncc(CO)c(CO)c1O,1982.0,5.14,5.09,5.11,0.05,3.71,3.91,3.71,0.017,0.017,0.18,False
CHEMBL434,ISOPROTERENOL,CC(C)NCC(O)c1ccc(O)c(O)c1,1956.0,5.31,4.89,5.1,0.43,3.89,3.71,3.71,0.022,0.022,0.233,False
CHEMBL641,ATOMOXETINE,CNCC[C@@H](Oc1ccccc1C)c1ccccc1,2002.0,5.14,4.94,5.04,0.2,3.71,3.76,3.71,0.011,0.011,0.289,False
CHEMBL1201119,LIOTHYRONINE SODIUM,N[C@@H](Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)[O-],1956.0,5.36,4.88,5.12,0.48,3.93,3.71,3.71,0.022,0.022,0.182,False
CHEMBL316561,PROGLUMIDE,CCCN(CCC)C(=O)C(CCC(=O)O)NC(=O)c1ccccc1,,5.12,5.02,5.07,0.11,3.7,3.84,3.7,0.017,0.017,0.242,False
CHEMBL1040,CALCIFEDIOL ANHYDROUS,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12,1980.0,5.22,4.88,5.05,0.35,3.8,3.7,3.7,0.017,0.017,0.153,False
CHEMBL1102,GLUTETHIMIDE,CCC1(c2ccccc2)CCC(=O)NC1=O,1976.0,5.45,4.88,5.16,0.57,4.02,3.7,3.7,0.022,0.022,0.235,False
CHEMBL1201104,METHENAMINE HIPPURATE,O=C(O)CNC(=O)c1ccccc1,1967.0,5.13,4.99,5.06,0.14,3.7,3.81,3.7,0.017,0.017,0.326,True
CHEMBL418995,AMINEPTINE,O=C(O)CCCCCCNC1c2ccccc2CCc2ccccc21,,5.14,4.88,5.01,0.26,3.72,3.7,3.7,0.011,0.011,0.242,False
CHEMBL1200622,PARICALCITOL,C[C@H](/C=C/[C@H](C)C(C)(C)O)[C@H]1CC[C@H]2/C(=C/C=C3C[C@@H](O)C[C@H](O)C3)CCC[C@]12C,1998.0,5.22,4.87,5.05,0.35,3.8,3.7,3.7,0.017,0.017,0.165,False
CHEMBL1536,ERGOCALCIFEROL,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)/C=C/[C@H](C)C(C)C)CC[C@@H]12,1941.0,5.23,4.87,5.05,0.36,3.8,3.7,3.7,0.017,0.017,0.146,False
CHEMBL1201775,SAPROPTERIN DIHYDROCHLORIDE,C[C@H](O)[C@H](O)[C@H]1CNc2[nH]c(N)nc(=O)c2N1,2007.0,5.5,4.88,5.19,0.62,4.07,3.7,3.7,0.028,0.028,0.153,False
CHEMBL780,PENTETIC ACID,O=C(O)CN(CCN(CC(=O)O)CC(=O)O)CCN(CC(=O)O)CC(=O)O,2004.0,5.13,5.05,5.09,0.08,3.7,3.87,3.7,0.017,0.017,0.14,False
