clean_smiles,pIC50,molecule_chembl_id,n_measurements,pref_name,pains,MW,LogP,HBD,HBA,TPSA,RotB,AromRings,QED,HeavyAtoms,scaffold,tsne1,tsne2
Cc1ccc(-c2csc3ncc(C(=O)NCCc4cccc(Cl)c4)n23)cc1,5.721246399047171,CHEMBL3342393,3,,False,395.915,4.997120000000003,1.0,3.0,46.400000000000006,5.0,4.0,0.51665395140689,27.0,O=C(NCCc1ccccc1)c1cnc2scc(-c3ccccc3)n12,1.8132724,11.504785
Cc1ccc(-c2csc3ncc(C(=O)NCCc4ccccc4)n23)cc1,5.455931955649724,CHEMBL3342392,1,,False,361.47,4.343720000000003,1.0,3.0,46.400000000000006,5.0,4.0,0.574559031083583,26.0,O=C(NCCc1ccccc1)c1cnc2scc(-c3ccccc3)n12,1.945044,11.300793
Cc1ccc(-c2csc3ncc(C)n23)cc1,5.886056647693163,CHEMBL3355142,1,,False,228.32000000000002,3.6796400000000027,0.0,2.0,17.3,1.0,3.0,0.6207490223541864,16.0,c1ccc(-c2csc3nccn23)cc1,1.5520464,10.1787195
Cc1ccc(-c2csc3ncn(CC(=O)Nc4cccc5ccccc45)c(=O)c23)cc1,4.696803942579511,CHEMBL4453566,1,,False,425.51300000000015,5.2253200000000035,1.0,4.0,63.99,4.0,5.0,0.42905940971501094,31.0,O=C(Cn1cnc2scc(-c3ccccc3)c2c1=O)Nc1cccc2ccccc12,-15.15419,-9.531993
Cc1ccc(-c2csc3nnc(SCC(=O)Nc4ccc5c(c4)OCO5)n23)cc1,5.522878745280337,CHEMBL3342402,11,,False,424.5070000000002,4.225720000000003,1.0,7.0,77.75,5.0,4.0,0.48338008447782227,29.0,O=C(CSc1nnc2scc(-c3ccccc3)n12)Nc1ccc2c(c1)OCO2,-0.5114247,11.543631
Cc1ccc(-c2sc3cncn3c2C(O)C2CCCCC2)cc1,5.508638306165727,CHEMBL5922697,1,,False,326.4650000000002,4.984920000000003,1.0,3.0,37.53,3.0,3.0,0.7364180874548141,23.0,c1ccc(-c2sc3cncn3c2CC2CCCCC2)cc1,-28.272518,39.045967
Cc1ccc(-n2nnnc2C/C=N/Nc2ccc(Cl)cc2)cc1,4.275724130399211,CHEMBL3318333,3,,False,326.79100000000005,3.264520000000001,1.0,5.0,67.99,5.0,3.0,0.5769266675087192,23.0,C(/Cc1nnnn1-c1ccccc1)=N\Nc1ccccc1,-3.7149322,-1.2564781
Cc1ccc(/C(=N/O)Nc2ccc([N+](=O)[O-])c3nonc23)cc1,6.690369832574102,CHEMBL4785044,1,,False,313.2730000000001,2.6873200000000006,2.0,7.0,126.68,3.0,3.0,0.25002756818989635,23.0,N=C(Nc1cccc2nonc12)c1ccccc1,18.590128,16.292736
Cc1ccc(/C(=N/O)Nc2cccc(Br)c2)s1,7.133712660915805,CHEMBL5083059,1,,False,311.20400000000006,4.066920000000001,2.0,3.0,44.620000000000005,2.0,2.0,0.3799878184103869,17.0,N=C(Nc1ccccc1)c1cccs1,18.813625,3.6423995
Cc1ccc(C(=O)CC(=O)c2ccccc2OC(C)C)c(O)c1,4.966576244513051,CHEMBL5218772,1,,False,312.36500000000007,3.943520000000003,1.0,4.0,63.60000000000001,6.0,2.0,0.6478901492784471,23.0,O=C(CC(=O)c1ccccc1)c1ccccc1,-10.494663,-18.051048
Cc1ccc(C(=O)NCc2cccc(Cn3cnc4ccccc43)c2)cc1,6.485452247339714,CHEMBL4531545,1,,False,355.4410000000001,4.323020000000003,1.0,2.0,46.92,5.0,4.0,0.5793550612807199,27.0,O=C(NCc1cccc(Cn2cnc3ccccc32)c1)c1ccccc1,-24.785833,3.417619
Cc1ccc(C(O)c2c(C3CC3)sc3cncn23)cc1,7.315154638355588,CHEMBL5845201,1,,False,284.384,3.6633200000000024,1.0,3.0,37.53,3.0,3.0,0.7966433174410669,20.0,c1ccc(Cc2c(C3CC3)sc3cncn23)cc1,-32.768925,52.950092
Cc1ccc(C(ON)c2ccc(Cl)cc2)c(O)c1,5.7544873321858505,CHEMBL4438707,1,,False,263.72400000000005,3.3337200000000013,2.0,3.0,55.480000000000004,3.0,2.0,0.8353945961947062,18.0,c1ccc(Cc2ccccc2)cc1,4.9178915,-14.220847
Cc1ccc(CC(=O)Nc2cc(-c3ccccc3-c3nnn[nH]3)ccc2N(CC(C)C)CC(C)C)cc1,8.301029995663981,CHEMBL4218193,1,,False,496.6590000000003,6.141720000000006,2.0,5.0,86.8,10.0,4.0,0.2752875329483946,37.0,O=C(Cc1ccccc1)Nc1cccc(-c2ccccc2-c2nnn[nH]2)c1,13.353703,-56.650295
Cc1ccc(CC(=O)Nc2cc(-c3ccccc3-c3nnn[nH]3)ccc2N2CC3CC2CN3Cc2ccccc2)cc1,8.301029995663981,CHEMBL3747340,1,,False,555.6860000000004,5.486420000000004,2.0,6.0,90.03999999999999,8.0,5.0,0.26337611134681244,42.0,O=C(Cc1ccccc1)Nc1cc(-c2ccccc2-c2nnn[nH]2)ccc1N1CC2CC1CN2Cc1ccccc1,12.026881,-57.73793
Cc1ccc(CCONc2nonc2/C(=N/O)Nc2ccc(F)c(Br)c2)cc1,7.026872146400302,CHEMBL5994135,1,,False,450.2680000000001,4.113720000000002,3.0,7.0,104.8,7.0,3.0,0.16361965623415145,28.0,N=C(Nc1ccccc1)c1nonc1NOCCc1ccccc1,43.511578,1.6370022
Cc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1,5.698970004336019,CHEMBL4227760,1,,False,361.27200000000005,5.456420000000004,0.0,2.0,27.05,6.0,3.0,0.5832355156599914,24.0,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,-74.734566,-1.2181561
Cc1ccc(COC(Cn2ccnc2)c2ccc(Cl)cc2Cl)cc1C,5.657577319177793,CHEMBL4228340,1,,False,375.2990000000001,5.764840000000004,0.0,2.0,27.05,6.0,3.0,0.5473354650855733,25.0,c1ccc(COC(Cn2ccnc2)c2ccccc2)cc1,-74.85487,-0.98958653
Cc1ccc(CS(=O)(=O)NCc2cnc3scc(-c4ccc(Br)cc4)n23)cc1,6.068033885271827,CHEMBL4588716,1,,False,476.4210000000001,4.753320000000004,1.0,4.0,63.47,6.0,4.0,0.43689992957537194,28.0,O=S(=O)(Cc1ccccc1)NCc1cnc2scc(-c3ccccc3)n12,3.026172,9.913354
Cc1ccc(CS)cc1,5.536571645525154,CHEMBL1224559,2,,False,138.235,2.4248200000000004,1.0,1.0,0.0,1.0,1.0,0.5660180707673812,9.0,c1ccccc1,-5.2030864,-10.836585
Cc1ccc(CSC(=N)N)cc1,4.84518491628705,CHEMBL1224315,2,,False,180.27600000000004,2.12169,2.0,2.0,49.870000000000005,2.0,1.0,0.5407598311876637,12.0,c1ccccc1,-5.09933,-10.722399
Cc1ccc(Cl)cc1-c1c[nH]nn1,5.110201754371088,CHEMBL2148075,2,,False,193.63700000000003,2.4335199999999997,1.0,2.0,41.57,1.0,2.0,0.7560151893416424,13.0,c1ccc(-c2c[nH]nn2)cc1,-8.198958,-1.0815288
Cc1ccc(Cn2cncc2-c2cc3cc(Br)ccc3[nH]2)cc1,4.665546248849069,CHEMBL4166900,1,,False,366.26200000000006,5.1506200000000035,1.0,1.0,33.61,3.0,4.0,0.5345179182727897,23.0,c1ccc(Cn2cncc2-c2cc3ccccc3[nH]2)cc1,-23.967041,10.941061
Cc1ccc(Cn2nnc3c2C(=O)c2ccccc2C3=O)cc1,5.752026733638194,CHEMBL3628553,1,,True,303.3210000000001,2.4102200000000007,0.0,4.0,64.85,2.0,3.0,0.5702185816352,23.0,O=C1c2ccccc2C(=O)c2c1nnn2Cc1ccccc1,-25.010317,-54.03668
Cc1ccc(N(C)C(=O)Nc2cc(-c3ccccc3-c3nnn[nH]3)ccc2N(CC(C)C)CC(C)C)cc1,6.392544976785332,CHEMBL4215596,1,,False,511.67400000000026,6.628820000000006,2.0,5.0,90.04,9.0,4.0,0.26323633603182484,38.0,O=C(Nc1ccccc1)Nc1cccc(-c2ccccc2-c2nnn[nH]2)c1,13.386755,-56.60728
Cc1ccc(N/C(=N\O)c2ccc(N(CC(C)C)CC(C)C)c(NC(=O)Nc3cncnc3)c2)cc1,5.995529669311456,CHEMBL5090258,2,,False,489.6240000000002,5.795320000000005,4.0,6.0,114.77000000000001,9.0,3.0,0.13077849622205565,36.0,N=C(Nc1ccccc1)c1cccc(NC(=O)Nc2cncnc2)c1,17.464275,-54.716553
Cc1ccc(N2CCN(c3cc(-c4ccccc4-c4nnn[nH]4)ccc3N(CC(C)C)CC(C)C)C2=O)cc1,7.552841968657781,CHEMBL4209479,1,,False,523.6850000000004,6.407120000000006,1.0,5.0,81.25,9.0,4.0,0.2742626538006963,39.0,O=C1N(c2ccccc2)CCN1c1cccc(-c2ccccc2-c2nnn[nH]2)c1,13.313312,-56.286842
Cc1ccc(NC(=O)C(C)[C@H]2[C@@H]3C[C@@H](n4cnc5cc(F)c(F)cc54)C[C@@H]32)cn1,8.070581074285707,CHEMBL5950199,1,,False,396.44100000000014,4.4898200000000035,1.0,3.0,59.81,4.0,3.0,0.7069014364047221,29.0,O=C(C[C@@H]1[C@H]2C[C@H](n3cnc4ccccc43)C[C@@H]12)Nc1cccnc1,16.210915,69.90195
Cc1ccc(NC(=O)C(C)[C@H]2[C@@H]3C[C@@H](n4cnc5cc(F)c(F)cc54)C[C@@H]32)nc1,7.962573502059376,CHEMBL5831709,1,,False,396.44100000000014,4.4898200000000035,1.0,3.0,59.81,4.0,3.0,0.7069014364047221,29.0,O=C(C[C@@H]1[C@H]2C[C@H](n3cnc4ccccc43)C[C@@H]12)Nc1ccccn1,14.239852,68.303375
Cc1ccc(NC(=O)CCSc2ccc(-c3ccc(F)cc3)cn2)cc1,5.552841968657781,CHEMBL6151624,1,,False,366.46100000000007,5.317020000000004,1.0,3.0,41.99,6.0,3.0,0.6006760057985698,26.0,O=C(CCSc1ccc(-c2ccccc2)cn1)Nc1ccccc1,-5.5991306,15.506919
Cc1ccc(NC(=O)N(C)c2cc(-c3ccccc3-c3nnn[nH]3)ccc2N(CC(C)C)CC(C)C)cc1,7.013228265733755,CHEMBL4210457,1,,False,511.67400000000026,6.628820000000006,2.0,5.0,90.04,9.0,4.0,0.26323633603182484,38.0,O=C(Nc1ccccc1)Nc1cccc(-c2ccccc2-c2nnn[nH]2)c1,13.297877,-56.68932
Cc1ccc(NC(=O)N2CCC(C(O)CC3c4ccccc4-c4cnnn43)CC2)cc1,5.129818655252878,CHEMBL6013303,2,,False,417.51300000000015,3.8514200000000027,2.0,4.0,83.28,4.0,3.0,0.675424371296856,31.0,O=C(Nc1ccccc1)N1CCC(CCC2c3ccccc3-c3cnnn32)CC1,-62.382145,7.473464
Cc1ccc(NC(=O)Nc2cc(-c3c(C)oc(C)c3C(=O)O)ccc2N(C)C2CCCCC2)cc1,7.419075024324381,CHEMBL4573217,1,,False,475.58900000000034,6.982960000000006,3.0,4.0,94.81,6.0,3.0,0.3573247645540018,35.0,O=C(Nc1ccccc1)Nc1cc(-c2ccoc2)ccc1NC1CCCCC1,20.746887,-61.132248
Cc1ccc(NC(=O)Nc2cc(-c3c(C)oc(C)c3C(=O)O)ccc2N(CC(C)C)C2CCCCC2)cc1,8.306661358019582,CHEMBL4591635,2,,False,517.6700000000004,8.009160000000007,3.0,4.0,94.81,8.0,3.0,0.2812501730388455,38.0,O=C(Nc1ccccc1)Nc1cc(-c2ccoc2)ccc1NC1CCCCC1,20.91292,-61.050926
Cc1ccc(NC(=O)Nc2cc(-c3c(C)oc(C)c3C(=O)O)ccc2N(CC(C)C)CC(C)C)cc1,7.995678626217358,CHEMBL4583519,1,,False,491.6320000000003,7.332460000000007,3.0,4.0,94.81,9.0,3.0,0.29116746471191907,36.0,O=C(Nc1ccccc1)Nc1cccc(-c2ccoc2)c1,18.890205,-58.333546
Cc1ccc(NC(=O)Nc2cc(-c3cc(Cl)cc(C(=O)O)c3)ccc2Oc2ccccc2C(C)(C)C)cc1,6.6020599913279625,CHEMBL4096450,1,,False,529.0360000000004,8.74742,3.0,3.0,87.66000000000001,6.0,4.0,0.23323750263297355,38.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)ccc1Oc1ccccc1,9.47976,-67.75057
Cc1ccc(NC(=O)Nc2cc(-c3cc(Cl)cc(C(=O)O)c3)cnc2Oc2ccccc2C(C)(C)C)cc1,5.1249387366083,CHEMBL5752344,1,,False,530.0240000000003,8.142420000000005,3.0,4.0,100.55000000000001,6.0,4.0,0.23382165301863012,38.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)cnc1Oc1ccccc1,9.372791,-67.077705
Cc1ccc(NC(=O)Nc2cc(-c3ccc(Cl)c(C(=O)O)c3)ccc2Oc2ccccc2C(C)(C)C)cc1,5.414400141599788,CHEMBL4069208,2,,False,529.0360000000004,8.74742,3.0,3.0,87.66000000000001,6.0,4.0,0.23323750263297355,38.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)ccc1Oc1ccccc1,10.007461,-68.07173
Cc1ccc(NC(=O)Nc2cc(-c3cccc(C(=O)O)c3)ccc2Oc2cccc(Cl)c2)cc1,5.181774106386045,CHEMBL5929390,1,,False,472.9280000000001,7.449920000000004,3.0,3.0,87.66000000000001,6.0,4.0,0.2716839459911909,34.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)ccc1Oc1ccccc1,9.20428,-67.26537
Cc1ccc(NC(=O)Nc2cc(-c3cccc(C(=O)O)c3)ccc2Oc2ccccc2C(C)(C)C)cc1,5.569528698661724,CHEMBL4088631,2,,False,494.59100000000024,8.094020000000006,3.0,3.0,87.66000000000001,6.0,4.0,0.25268048594652415,37.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)ccc1Oc1ccccc1,9.208934,-68.5344
Cc1ccc(NC(=O)Nc2cc(-c3cccc(C(=O)O)c3F)ccc2Oc2ccccc2C(C)(C)C)cc1,5.346787486224656,CHEMBL4096079,1,,False,512.5810000000002,8.233120000000005,3.0,3.0,87.66000000000001,6.0,4.0,0.242769673376919,38.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)ccc1Oc1ccccc1,10.41593,-68.05354
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nc(=O)[nH]o3)cc3c2OCCCC3c2ccccc2)cc1,8.580575454631372,CHEMBL5273615,2,,False,532.6000000000004,6.953820000000006,3.0,5.0,109.25,5.0,5.0,0.22683737823457328,40.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2-c2nc(=O)[nH]o2)cc2c1OCCCC2c1ccccc1,11.632659,-59.92428
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nn[nH]n3)cc3c2OC(C)(C)[C@H]3c2ccccc2)cc1,8.200659450546418,CHEMBL5287356,1,,False,516.6050000000002,6.789020000000005,3.0,5.0,104.82,5.0,5.0,0.23856379129341024,39.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2-c2nn[nH]n2)cc2c1OC[C@H]2c1ccccc1,10.987943,-59.5369
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nn[nH]n3)cc3c2OCC=CC3c2ccccc2)cc1,7.958607314841775,CHEMBL5272014,1,,False,514.5890000000003,6.566620000000005,3.0,5.0,104.82,5.0,5.0,0.2302583418587713,39.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2-c2nn[nH]n2)cc2c1OCC=CC2c1ccccc1,11.15751,-59.544727
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nn[nH]n3)cc3c2OCCCC3c2ccccc2)cc1,8.133803120088515,CHEMBL5267407,2,,False,516.6050000000004,6.790620000000005,3.0,5.0,104.82,5.0,5.0,0.23852002872416234,39.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2-c2nn[nH]n2)cc2c1OCCCC2c1ccccc1,11.327982,-59.751274
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nn[nH]n3)cc3c2O[C@@H](C)C/C=C\[C@H]3c2ccccc2)cc1,7.920818753952375,CHEMBL5280327,1,,False,542.6430000000003,7.345220000000006,3.0,5.0,104.82,5.0,5.0,0.20152155118590137,41.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2-c2nn[nH]n2)cc2c1OCC/C=C\[C@H]2c1ccccc1,11.147427,-59.646347
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nn[nH]n3)cc3c2O[C@@H](C)CCC[C@H]3c2ccccc2)cc1,7.602059991327963,CHEMBL5287058,1,,False,544.6590000000003,7.569220000000006,3.0,5.0,104.82,5.0,5.0,0.21164318400925652,41.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2-c2nn[nH]n2)cc2c1OCCCC[C@H]2c1ccccc1,11.316692,-59.84147
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nn[nH]n3)ccc2OC(C(C)C)C(C)C)cc1,7.522878745280337,CHEMBL5286959,1,,False,484.6040000000002,6.545520000000005,3.0,5.0,104.82,8.0,4.0,0.2631259601043952,36.0,O=C(Nc1ccccc1)Nc1cccc(-c2ccccc2-c2nn[nH]n2)c1,10.807777,-58.515377
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3-c3nnn[nH]3)ccc2N(CC(C)C)CC(C)C)cc1,8.27642098432889,CHEMBL4207581,2,,False,497.6470000000003,6.604520000000005,3.0,5.0,98.83,9.0,4.0,0.24178681523244333,37.0,O=C(Nc1ccccc1)Nc1cccc(-c2ccccc2-c2nnn[nH]2)c1,13.396439,-56.807564
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)NS(C)(=O)=O)ccc2N(CC(C)C)CC(C)C)cc1,6.179798540514359,CHEMBL4213934,1,,False,550.7250000000004,6.113820000000006,3.0,5.0,107.61,10.0,3.0,0.28215344376732043,39.0,O=C(Nc1ccccc1)Nc1cccc(-c2ccccc2)c1,15.905393,-58.035877
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2N(C)C2CCCCC2)cc1,7.853871964321762,CHEMBL4214437,1,,False,457.57400000000035,6.773120000000005,3.0,3.0,81.67,6.0,3.0,0.3813052817808226,34.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)ccc1NC1CCCCC1,14.350401,-60.302464
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2N(CC(C)C)C(C)C)cc1,7.376750709602099,CHEMBL4209704,1,,False,459.59000000000026,6.875020000000006,3.0,3.0,81.67,8.0,3.0,0.3430546608738318,34.0,O=C(Nc1ccccc1)Nc1cccc(-c2ccccc2)c1,15.662245,-58.385994
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2N(CC(C)C)CC(C)C)cc1,7.886056647693163,CHEMBL4217909,3,,False,473.6170000000003,7.122620000000007,3.0,3.0,81.67,9.0,3.0,0.30888951317791374,35.0,O=C(Nc1ccccc1)Nc1cccc(-c2ccccc2)c1,15.785501,-58.284786
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2N(CC2CC2)CC2CC2)cc1,6.458420756053419,CHEMBL4216070,1,,False,469.5850000000004,6.630620000000006,3.0,3.0,81.67,9.0,3.0,0.328452055715181,35.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)ccc1N(CC1CC1)CC1CC1,14.517444,-59.83136
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2N2CCC[C@@H]3CCCC[C@@H]32)cc1,6.798602875679548,CHEMBL4218084,1,,False,483.6120000000004,7.163220000000006,3.0,3.0,81.67,5.0,3.0,0.3594626949154413,36.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)ccc1N1CCC[C@@H]2CCCC[C@@H]21,13.841456,-60.520172
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2NC2CCCCC2)cc1,6.297569463554475,CHEMBL4214458,1,,False,443.5470000000003,6.748820000000005,4.0,3.0,90.46000000000001,6.0,3.0,0.3391540559533825,33.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)ccc1NC1CCCCC1,13.892904,-60.546192
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2Nc2ccccc2C(C)(C)C)cc1,6.221848749616356,CHEMBL4206074,1,,False,493.60700000000026,8.045320000000006,4.0,3.0,90.46000000000001,6.0,4.0,0.21869516703165884,37.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)ccc1Nc1ccccc1,12.957108,-61.762997
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2OC(C(C)C)C(C)C)cc1,6.142667503568732,CHEMBL5283336,1,,False,460.57400000000024,7.063620000000006,3.0,3.0,87.66000000000001,8.0,3.0,0.33559074768473945,34.0,O=C(Nc1ccccc1)Nc1cccc(-c2ccccc2)c1,12.905951,-61.739075
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2O[C@@H]2CCCC[C@H]2C)cc1,6.619788758288394,CHEMBL5286917,1,,False,458.55800000000033,6.961720000000005,3.0,3.0,87.66000000000001,6.0,3.0,0.3724479456200077,34.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)ccc1OC1CCCCC1,13.772683,-60.71769
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3C(=O)O)ccc2Oc2ccccc2C(C)(C)C)cc1,6.703356966489771,CHEMBL4212410,2,,False,494.5910000000003,8.094020000000006,3.0,3.0,87.66000000000001,6.0,4.0,0.25268048594652415,37.0,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)ccc1Oc1ccccc1,10.607545,-68.13705
Cc1ccc(NC(=O)Nc2cc(-c3ccccc3NS(=O)(=O)C(F)(F)F)ccc2N(CC(C)C)CC(C)C)cc1,7.119186407719209,CHEMBL4210456,1,,False,576.6850000000003,7.6859200000000065,3.0,4.0,90.54,10.0,3.0,0.23085940861321755,40.0,O=C(Nc1ccccc1)Nc1cccc(-c2ccccc2)c1,16.008776,-57.93384
Cc1ccc(NC(=O)Nc2cc(-c3cncc(C(=O)O)c3)cnc2Oc2ccccc2)cc1,5.209011524911184,CHEMBL5833146,1,,False,440.4590000000001,5.586520000000004,3.0,5.0,113.44000000000001,6.0,4.0,0.36032654647712553,33.0,O=C(Nc1ccccc1)Nc1cc(-c2cccnc2)cnc1Oc1ccccc1,12.214824,-62.053577
Cc1ccc(NC(=O)Nc2cc(/C(=N/O)Nc3ccc(C)cc3)ccc2N(CC(C)C)CC(C)C)cc1,5.839885301640365,CHEMBL5084116,2,,False,501.67500000000035,7.313740000000006,4.0,4.0,88.99,9.0,3.0,0.10706548206987923,37.0,N=C(Nc1ccccc1)c1cccc(NC(=O)Nc2ccccc2)c1,17.47834,-54.691692
Cc1ccc(NC(=O)Nc2cc(/C(=N/O)Nc3ccc(F)c(Br)c3)ccc2N(CC(C)C)CC(C)C)cc1,5.878729285850808,CHEMBL5085169,2,,False,584.5340000000001,7.906920000000007,4.0,4.0,88.99,9.0,3.0,0.08910983138124855,38.0,N=C(Nc1ccccc1)c1cccc(NC(=O)Nc2ccccc2)c1,18.796457,-51.85009
Cc1ccc(NC(=O)Nc2cc(C(C)CC(=O)O)ccc2N(CC(C)C)C2CCCCC2)cc1,9.0,CHEMBL5934554,1,,False,465.6380000000004,7.012320000000007,3.0,3.0,81.67,9.0,2.0,0.37184143227985084,34.0,O=C(Nc1ccccc1)Nc1ccccc1NC1CCCCC1,18.032503,-58.01742
Cc1ccc(NC(=O)Nc2cc(C3(CC(=O)O)COC3)ccc2N(CC(C)C)CC(C)C)cc1,6.688246138944246,CHEMBL5831427,1,,False,467.6100000000003,5.500120000000005,3.0,4.0,90.9,10.0,2.0,0.42917420505809706,34.0,O=C(Nc1ccccc1)Nc1cccc(C2COC2)c1,17.502216,-57.363743
Cc1ccc(NC(=O)Nc2cc([C@@H](C)CC(=O)O)ccc2N(CC(C)C)CC(C)C)cc1,7.769551078621726,CHEMBL5891207,1,,False,439.60000000000025,6.335620000000006,3.0,3.0,81.67,10.0,2.0,0.40359469257582004,32.0,O=C(Nc1ccccc1)Nc1ccccc1,17.604715,-56.939503
Cc1ccc(NC(=O)Nc2cc([C@H]3C[C@H]3C(=O)O)ccc2N(CC(C)C)CC(C)C)cc1,8.3767507096021,CHEMBL4777480,2,,False,437.58400000000023,5.9455200000000055,3.0,3.0,81.67,9.0,2.0,0.452985890304765,32.0,O=C(Nc1ccccc1)Nc1cccc(C2CC2)c1,17.50009,-57.41491
Cc1ccc(NC(=O)[C@@H](Cc2ccccc2)NC2=C/C(=N/O)c3ccccc3C2=O)cc1,5.493494967595128,CHEMBL4580757,1,,True,425.48800000000017,4.0931200000000025,3.0,5.0,90.78999999999999,6.0,3.0,0.40978060136979505,32.0,N=C1C=C(N[C@H](Cc2ccccc2)C(=O)Nc2ccccc2)C(=O)c2ccccc21,-7.50223,-59.78403
Cc1ccc(NC(=O)[C@@H](Cc2ccccc2)NC2=C/C(=N/O)c3ccccc3C2=O)cc1Cl,5.213958789757446,CHEMBL4469299,1,,True,459.9330000000002,4.746520000000004,3.0,5.0,90.78999999999999,6.0,3.0,0.36633321169426564,33.0,N=C1C=C(N[C@H](Cc2ccccc2)C(=O)Nc2ccccc2)C(=O)c2ccccc21,-7.761871,-60.150185
Cc1ccc(NC(=O)[C@@H](Cc2ccccc2)NC2=C/C(=N/O)c3ccccc3C2=O)cc1F,5.653647025549361,CHEMBL4444571,1,,True,443.4780000000002,4.2322200000000025,3.0,5.0,90.78999999999999,6.0,3.0,0.39280755698184366,33.0,N=C1C=C(N[C@H](Cc2ccccc2)C(=O)Nc2ccccc2)C(=O)c2ccccc21,-6.7891655,-59.927563
Cc1ccc(Nc2c(N)oc3cnccc23)cc1Br,6.4604093769761874,CHEMBL4278848,2,,False,318.17400000000004,4.224520000000001,2.0,4.0,64.08,2.0,3.0,0.7422017343048813,19.0,c1ccc(Nc2coc3cnccc23)cc1,17.744316,-20.139614
Cc1ccc(Nc2c(N)oc3cnccc23)cc1C,6.4604093769761874,CHEMBL4277452,2,,False,253.30500000000004,3.7704400000000016,2.0,4.0,64.08,2.0,3.0,0.7292901533115473,19.0,c1ccc(Nc2coc3cnccc23)cc1,17.108608,-20.341326
Cc1ccc(Nc2ccc([N+](=O)[O-])c3nonc23)cc1,4.013228265733755,CHEMBL2312748,1,,False,270.248,3.183020000000001,1.0,6.0,94.09,3.0,3.0,0.5798213945744344,20.0,c1ccc(Nc2cccc3nonc23)cc1,15.309437,16.213419
Cc1ccc(O)c(-c2cnc[nH]2)c1,6.1938200260161125,CHEMBL4576216,1,,False,174.203,2.0907199999999992,2.0,2.0,48.910000000000004,1.0,2.0,0.6950209463854007,13.0,c1ccc(-c2cnc[nH]2)cc1,-12.065645,0.76022273
Cc1ccc(OCCn2cc(C(=O)C(F)(F)F)c3cc(Br)ccc32)cc1,7.0,CHEMBL5433736,1,,False,426.2320000000001,5.536220000000004,0.0,2.0,31.23,5.0,3.0,0.5023376783822898,26.0,c1ccc(OCCn2ccc3ccccc32)cc1,-9.419191,-23.544735
Cc1ccc(S(=O)(=O)N/N=C2\C(=O)Nc3ccccc32)cc1,5.749579997691106,CHEMBL4290305,1,,True,315.35400000000004,1.6297199999999996,2.0,4.0,87.63,3.0,2.0,0.8439057409264408,22.0,O=C1Nc2ccccc2/C1=N/NS(=O)(=O)c1ccccc1,-21.358473,-27.009653
Cc1ccc(S(=O)(=O)NNC(=O)c2n[nH]c3ccccc23)cc1,4.770830297460899,CHEMBL5273930,1,,False,330.3690000000001,1.4946199999999998,3.0,4.0,103.95000000000002,4.0,3.0,0.6305015082727674,23.0,O=C(NNS(=O)(=O)c1ccccc1)c1n[nH]c2ccccc12,-11.214319,-10.953775
