molecule_chembl_id,canonical_smiles,standard_type,standard_relation,standard_units,standard_value,pchembl_value,document_chembl_id,data_validity_comment
CHEMBL435381,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1F,IC50,=,nM,3300.0,5.48,CHEMBL1145864,
CHEMBL115979,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,IC50,=,nM,1200.0,5.92,CHEMBL1145864,
CHEMBL349310,c1ccc(-c2nn(-c3ccccc3)c3c2CCC3)cc1,IC50,>,nM,10000.0,,CHEMBL1133431,
CHEMBL324825,C=CCc1ncn(-c2ccc(S(C)(=O)=O)cc2)c1-c1ccc(F)cc1,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL117862,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1F,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL115752,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(F)cc2F)cc1,IC50,=,nM,23800.0,4.62,CHEMBL1145864,
CHEMBL324923,COc1cc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)ccc1F,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL117947,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1F,IC50,=,nM,76000.0,4.12,CHEMBL1145864,
CHEMBL119853,CS(=O)(=O)c1ccc(-c2c(Br)ncn2-c2ccc(F)cc2)cc1,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL117547,CCSc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL116016,COc1c(Cl)cc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL350662,CS(=O)(=O)c1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCCCC3)cc1,IC50,=,nM,10000.0,5.00,CHEMBL1133431,
CHEMBL116253,Cc1ccncc1-c1c(Cl)ncn1-c1ccc(S(C)(=O)=O)cc1,IC50,>,nM,100000.0,,CHEMBL1145864,
CHEMBL157886,Cc1ccc(-n2nc(-c3ccc(Cl)cc3)c3c2CCCCC3)cc1,IC50,>,nM,10000.0,,CHEMBL1133431,
CHEMBL331135,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccccc2)cc1,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL333651,COc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,IC50,=,nM,1300.0,5.89,CHEMBL1145864,
CHEMBL116498,CC(=O)Nc1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL324826,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2cccc(Cl)c2Cl)cc1,IC50,=,nM,9000.0,5.05,CHEMBL1145864,
CHEMBL326291,Cc1cc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)ccc1Cl,IC50,=,nM,4000.0,5.40,CHEMBL1145864,
CHEMBL324048,CN(C)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,IC50,=,nM,1900.0,5.72,CHEMBL1145864,
CHEMBL326270,NS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc(F)cc2)cc1,IC50,=,nM,3100.0,5.51,CHEMBL1145864,
CHEMBL332251,Cc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1,IC50,=,nM,2700.0,5.57,CHEMBL1145864,
CHEMBL117946,CS(=O)(=O)c1ccc(-n2c(-c3ccc(F)cc3)cnc2Cl)cc1,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL119089,CS(=O)(=O)c1ccc(-c2c(Cl)ncn2-c2ccc(F)cc2)cc1,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL117855,CC(C)c1ccc(-c2c(Cl)ncn2-c2ccc(S(C)(=O)=O)cc2)cc1,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL444539,O=C(NNc1ccccc1)c1ccccc1,IC50,>,nM,10000.0,,CHEMBL1133431,
CHEMBL154594,CS(=O)(=O)c1ccc(NNC(=O)c2ccc(Cl)cc2)cc1,IC50,>,nM,10000.0,,CHEMBL1133431,
CHEMBL325492,CS(=O)(=O)c1ccc(-n2cncc2-c2ccc(F)cc2)cc1,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL116848,CS(=O)(=O)c1ccc(-n2cnc(Cc3ccccc3)c2-c2ccc(F)cc2)cc1,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL333505,CCN(CC)c1ccncc1-c1c(Cl)ncn1-c1ccc(S(C)(=O)=O)cc1,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL326335,CS(=O)(=O)c1ccc(-n2cnc(Cl)c2-c2ccc3c(c2)OCO3)cc1,IC50,>,nM,10000.0,,CHEMBL1145864,
CHEMBL117917,CCOc1ccc(-c2c(Cl)ncn2-c2ccc(S(N)(=O)=O)cc2)cc1Cl,IC50,=,nM,15500.0,4.81,CHEMBL1145864,
CHEMBL320961,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)n1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL110574,Cc1ncccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL320926,Cc1ncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)s1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL110660,Cc1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)no1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL151658,CC(O)CN1c2ccccc2Sc2ccccc21,IC50,=,nM,1000.0,6.00,CHEMBL1130767,
CHEMBL161677,Cc1nc(C2CCCCC2)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,>,nM,100000.0,,CHEMBL1135096,
CHEMBL320118,COc1cncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL296447,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccc3c(c2)OCO3)cc1,IC50,=,nM,1100.0,5.96,CHEMBL1133620,
CHEMBL421417,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccs2)cc1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL321156,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccs2)cc1,IC50,=,nM,55000.0,4.26,CHEMBL1133620,
CHEMBL110876,Cc1ccsc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL322720,CS(=O)(=O)c1ccc(-n2cc(C(F)F)nc2-c2cccnc2)cc1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL108978,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc3ccccc3cn2)cc1,IC50,=,nM,32000.0,4.50,CHEMBL1133620,
CHEMBL355975,O=C(CCC1CCCCC1)NCCCN1c2ccccc2Sc2ccccc21,IC50,,nM,,,CHEMBL1130767,
CHEMBL350549,Cc1nc(-c2ccccc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,>,nM,100000.0,,CHEMBL1135096,
CHEMBL290192,Cc1nc(-c2ccc(F)cc2)c(-c2ccc(S(N)(=O)=O)cc2)o1,IC50,=,nM,4700.0,5.33,CHEMBL1135096,
CHEMBL290031,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)cc2)o1,IC50,=,nM,47500.0,4.32,CHEMBL1135096,
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,150.0,6.82,CHEMBL1135096,
CHEMBL106023,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cncc(Br)c2)cc1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL109143,Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cs1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL350940,CS(=O)(=O)c1ccc(-c2oc(-c3ccccc3)nc2C2CCCCC2)cc1,IC50,>,nM,100000.0,,CHEMBL1135096,
CHEMBL321016,Cc1cccnc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,IC50,=,nM,338000.0,,CHEMBL1133620,Outside typical range
CHEMBL108452,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccnc2)cc1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL42225,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccc2)cc1,IC50,=,nM,755000.0,,CHEMBL1133620,Outside typical range
CHEMBL158493,Cc1nc(-c2ccc(Cl)s2)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,=,nM,12500.0,4.90,CHEMBL1135096,
CHEMBL350815,Cc1nc(C2CCCC2)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,>,nM,100000.0,,CHEMBL1135096,
CHEMBL158509,Cc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)s2)o1,IC50,=,nM,93000.0,4.03,CHEMBL1135096,
CHEMBL350422,Cc1nc(-c2ccc(Cl)s2)c(-c2ccc(S(N)(=O)=O)cc2)o1,IC50,=,nM,600.0,6.22,CHEMBL1135096,
CHEMBL161793,CNS(=O)(=O)c1ccc(-c2oc(C)nc2C2CCCCC2)cc1,IC50,>,nM,100000.0,,CHEMBL1135096,
CHEMBL322305,COc1cncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL44466,Cc1ccccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,IC50,=,nM,789000.0,,CHEMBL1133620,Outside typical range
CHEMBL161590,CCc1nc(C2CCCCC2)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,=,nM,60000.0,4.22,CHEMBL1135096,
CHEMBL321216,Cc1ccnc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL420479,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccncc2)cc1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL149032,CC(S)CN1c2ccccc2Sc2ccccc21,IC50,=,nM,500.0,6.30,CHEMBL1130767,
CHEMBL109017,Cc1csc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)n1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL108936,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)cn1,IC50,=,nM,89000.0,4.05,CHEMBL1133620,
CHEMBL322136,Cc1cncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL106192,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2nccc3ccccc23)cc1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL110382,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cc(Br)cs2)cc1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL421958,O=C(COc1ccc(Br)cc1)NCCCN1c2ccccc2Sc2ccccc21,IC50,,nM,,,CHEMBL1130767,
CHEMBL348041,Cc1nc(-c2ccc(C)s2)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,=,nM,47500.0,4.32,CHEMBL1135096,
CHEMBL110446,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cnc3ccccc3c2)cc1,IC50,=,nM,82000.0,4.09,CHEMBL1133620,
CHEMBL325755,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccnc2)cc1,IC50,>,nM,10000000.0,,CHEMBL1133620,Outside typical range
CHEMBL326639,Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cs1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL345620,CCc1ccc(-c2nc(C)oc2-c2ccc(S(C)(=O)=O)cc2)s1,IC50,>,nM,100000.0,,CHEMBL1135096,
CHEMBL327078,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)nc1,IC50,=,nM,302000.0,,CHEMBL1133620,Outside typical range
CHEMBL148636,CCC(=O)NCCCN1c2ccccc2Sc2ccccc21,IC50,,nM,,,CHEMBL1130767,
CHEMBL161377,CCS(=O)(=O)c1ccc(-c2oc(C)nc2-c2ccc(F)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1135096,
CHEMBL6,COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,IC50,=,nM,100.0,7.00,CHEMBL1133620,
CHEMBL110462,CS(=O)(=O)c1ccc(-n2cc(CO)nc2-c2cccnc2)cc1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL323954,Cn1cc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c2ccccc21,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL107600,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccccn2)cc1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL351914,Cc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,=,nM,42000.0,4.38,CHEMBL1135096,
CHEMBL320986,Cc1ccncc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL46712,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,IC50,=,nM,78000.0,4.11,CHEMBL1133620,
CHEMBL161728,Cc1nc(C2CCCCCC2)c(-c2ccc(S(C)(=O)=O)cc2)o1,IC50,>,nM,100000.0,,CHEMBL1135096,
CHEMBL108961,Cc1ccnc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,IC50,=,nM,84000.0,4.08,CHEMBL1133620,
CHEMBL419561,Cc1nc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)co1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL348348,Cc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)o1,IC50,>,nM,100000.0,,CHEMBL1135096,
CHEMBL320330,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cncc(Br)c2)cc1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL110145,Cc1ncccc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL106151,COc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cn1,IC50,=,nM,49000.0,4.31,CHEMBL1133620,
CHEMBL320790,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cccc3c2OCO3)cc1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL42561,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1,IC50,=,nM,25900.0,4.59,CHEMBL1133620,
CHEMBL56367,CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccccc1,IC50,=,nM,59000.0,4.23,CHEMBL1130767,
CHEMBL105766,Cc1cncc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)c1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL326005,Cc1ccncc1-c1nc(C(F)(F)F)cn1-c1ccc(S(N)(=O)=O)cc1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL321881,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)nc1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL110331,Cc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(N)(=O)=O)cc2)n1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL320318,CS(=O)(=O)c1ccc(-n2cc(C#N)nc2-c2cccnc2)cc1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL110448,Cc1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2cccnc2)n1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL325790,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cn1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL321407,NS(=O)(=O)c1ccc(-n2cc(C(F)F)nc2-c2cccnc2)cc1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL321898,CS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2ccsc2)cc1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL323277,Cc1cccnc1-c1nc(C(F)(F)F)cn1-c1ccc(S(C)(=O)=O)cc1,IC50,>,nM,1000000.0,,CHEMBL1133620,Outside typical range
CHEMBL110396,CCOC(=O)c1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2cccnc2)n1,IC50,>,nM,100000.0,,CHEMBL1133620,
CHEMBL274990,CS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(F)cc2)cc1,IC50,>,nM,1000000.0,,CHEMBL1132704,Outside typical range
CHEMBL280496,CS(=O)(=O)c1ccc(-c2nc(-c3ccccc3)sc2-c2ccc(F)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL265585,CS(=O)(=O)c1ccc(-c2sc(C(F)(F)F)nc2-c2ccc(F)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL277115,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2ccc(F)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL17179,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2ccsc2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL275843,CS(=O)(=O)c1ccc(-c2sc(-c3cccnc3)nc2-c2ccc(F)cc2)cc1,IC50,>,nM,1000000.0,,CHEMBL1132704,Outside typical range
CHEMBL16689,CS(=O)(=O)c1ccc(-c2sc(-c3cccs3)nc2-c2ccc(F)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL17043,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2ccc(F)cc2F)cc1,IC50,=,nM,70000.0,4.16,CHEMBL1132704,
CHEMBL75435,C[C@H](C(=O)O)c1cccc(C(=O)c2ccccc2)c1,IC50,=,nM,1.9,8.72,CHEMBL1133736,
CHEMBL279133,CCOC(=O)c1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)s1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL16797,CS(=O)(=O)c1ccc(-c2sc(CCCc3ccccc3)nc2-c2ccc(F)cc2)cc1,IC50,>,nM,1000000.0,,CHEMBL1132704,Outside typical range
CHEMBL17047,CS(=O)(=O)c1ccc(-c2nc(C(F)(F)F)sc2-c2ccc(F)cc2)cc1,IC50,=,nM,1070.0,5.97,CHEMBL1132704,
CHEMBL279552,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2ccccc2F)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL16850,Cc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)s1,IC50,>,nM,10000.0,,CHEMBL1132704,
CHEMBL277385,CS(=O)(=O)c1ccc(-c2sc(CCc3ccccc3)nc2-c2ccc(F)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL17069,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2cccs2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL274587,CC(C(=O)O)c1cc(C(=O)c2ccccc2)ccc1O,IC50,=,nM,51.0,7.29,CHEMBL1133736,
CHEMBL277116,CS(=O)(=O)c1ccc(-c2sc(-c3ccc(Cl)cc3)nc2-c2ccc(F)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL16952,CS(=O)(=O)c1ccc(-c2sc(-c3ccncc3)nc2-c2ccc(F)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL274473,Cc1nc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)s1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL279752,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2cccc(F)c2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL74276,COc1ccc(C(=O)c2ccccc2)cc1C(C)C(=O)O,IC50,=,nM,42.0,7.38,CHEMBL1133736,
CHEMBL17064,CC(C)(C)c1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)s1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL417266,CS(=O)(=O)c1ccc(-c2sc(CC#N)nc2-c2ccc(F)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL443993,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2ccccc2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL275601,CCc1nc(-c2ccc(F)cc2)c(-c2ccc(S(C)(=O)=O)cc2)s1,IC50,=,nM,19000.0,4.72,CHEMBL1132704,
CHEMBL16516,CS(=O)(=O)c1ccc(-c2sc(CCCc3ccc(Br)cc3)nc2-c2ccc(F)cc2)cc1,IC50,>,nM,10000.0,,CHEMBL1132704,
CHEMBL17111,CC(C)(C)c1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccc(S(C)(=O)=O)cc3)s2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL17126,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3Cl)nc2-c2cc(F)ccc2F)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL17276,CS(=O)(=O)c1ccc(-c2sc(Cc3ccccc3)nc2-c2ccc(F)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL442063,CS(=O)(=O)c1ccc(-c2sc(-c3ccccc3)nc2-c2ccc(F)cc2)cc1,IC50,>,nM,100000.0,,CHEMBL1132704,
CHEMBL277813,COc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccc(S(C)(=O)=O)cc3)s2)cc1,IC50,>,nM,10000.0,,CHEMBL1132704,
CHEMBL97059,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2cc(F)c(F)cc2CS3)cc1,IC50,=,nM,2670.0,5.57,CHEMBL1151064,
CHEMBL153829,CS(=O)(=O)c1ccc(-c2cnn(CC3CC3)c(=O)c2-c2ccccc2)cc1,IC50,>,nM,10000.0,,CHEMBL1136575,
CHEMBL95022,N#Cc1nn(-c2ccc(S(N)(=O)=O)cc2)c2c1SCc1cc(F)ccc1-2,IC50,=,nM,760.0,6.12,CHEMBL1151064,
CHEMBL155781,CS(=O)(=O)c1ccc(-c2cnn(CCC3CC3)c(=O)c2-c2ccc(F)cc2)cc1,IC50,>,nM,10000.0,,CHEMBL1136575,
CHEMBL154253,CC1(Cn2ncc(-c3ccc(S(C)(=O)=O)cc3)c(-c3ccc(F)cc3)c2=O)CC1,IC50,=,nM,3000.0,5.52,CHEMBL1136575,
CHEMBL278505,CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)c(F)c2)c(=O)c2ccc(Cl)cc12,IC50,=,nM,1360.0,5.87,CHEMBL1130988,
CHEMBL347842,CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2Oc2ccc(Cl)cn2)cc1,IC50,=,nM,10000.0,5.00,CHEMBL1136575,
CHEMBL155206,CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2Sc2ccccc2)cc1,IC50,=,nM,10000.0,5.00,CHEMBL1136575,
CHEMBL158236,Cc1ccccc1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)c1=O,IC50,>,nM,10000.0,,CHEMBL1136575,
CHEMBL154480,CC1(C)CC1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,IC50,=,nM,3000.0,5.52,CHEMBL1136575,
CHEMBL329919,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2CS3)cc1,IC50,=,nM,400.0,6.40,CHEMBL1151064,
CHEMBL349564,CS(=O)(=O)c1ccc(-c2cnn(Cc3cccs3)c(=O)c2-c2ccc(F)cc2)cc1,IC50,=,nM,1000.0,6.00,CHEMBL1136575,
CHEMBL155898,CS(=O)(=O)c1ccc(-c2cnn(Cc3ccccc3)c(=O)c2OCC2CC2)cc1,IC50,=,nM,10000.0,5.00,CHEMBL1136575,
CHEMBL275376,CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)c(F)c2)c(=O)c2ccccc12,IC50,=,nM,570.0,6.24,CHEMBL1130988,
CHEMBL157720,CS(=O)(=O)c1ccc(-c2cnn(Cc3nccs3)c(=O)c2-c2ccc(F)cc2)cc1,IC50,=,nM,10000.0,5.00,CHEMBL1136575,
CHEMBL262744,C[C@H]1C[C@@H]1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(F)cc2)c1=O,IC50,=,nM,3000.0,5.52,CHEMBL1136575,
CHEMBL94274,COc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1)[S+]([O-])C2,IC50,>,nM,100000.0,,CHEMBL1151064,
CHEMBL18148,CC(C)S(=O)(=O)c1c(O)n(Cc2ccc(F)cc2)c(=O)c2ccccc12,IC50,=,nM,250.0,6.60,CHEMBL1130988,
CHEMBL94494,Cc1cc2c(cc1F)-c1c(c(C(F)(F)F)nn1-c1ccc(S(N)(=O)=O)cc1)SC2,IC50,=,nM,11100.0,4.96,CHEMBL1151064,
CHEMBL18020,CC(C)S(=O)(=O)c1c(O)n(Cc2ccccc2)c(=O)c2ccc(Cl)cc12,IC50,=,nM,1420.0,5.85,CHEMBL1130988,
CHEMBL273420,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)c3c2-c2ccccc2SC3)cc1,IC50,=,nM,9700.0,5.01,CHEMBL1151064,
