clean_smiles,pIC50_cox1,src_doc_cox1,molid_cox1,pIC50_cox2,src_doc_cox2,molid_cox2,M,D,scaffold,src_doc
NS(=O)(=O)c1ccc(-n2nc(NC(=O)NCCCCCCCCCCC(=O)O)cc2-c2ccccc2)cc1,4.96,CHEMBL4765415,CHEMBL4789344,5.66,CHEMBL4765415,CHEMBL4789344,5.3100000000000005,-0.7000000000000002,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL4765415
NS(=O)(=O)c1ccc(-n2nc(NC(=O)Nc3ccc(C(F)(F)F)cc3)cc2-c2ccccc2)cc1,5.06,CHEMBL4765415,CHEMBL4783386,5.91,CHEMBL4765415,CHEMBL4783386,5.484999999999999,-0.8500000000000005,O=C(Nc1ccccc1)Nc1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4765415
NS(=O)(=O)c1ccc(-n2nc3ccccc3c2-c2ccc([18F])cc2)cc1,4.52,CHEMBL5150013,CHEMBL5181965,6.4,CHEMBL5150013,CHEMBL5181965,5.46,-1.8800000000000008,c1ccc(-c2c3ccccc3nn2-c2ccccc2)cc1,CHEMBL5150013
NS(=O)(=O)c1ccc(-n2ncc(Br)c2-c2ccc(Cl)cc2)cc1,5.06,CHEMBL1130002,CHEMBL27975,7.51,CHEMBL1130002,CHEMBL27975,6.285,-2.45,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2ncc(Cl)c2-c2ccccc2)cc1,4.51,CHEMBL1130002,CHEMBL282301,7.31,CHEMBL1130002,CHEMBL282301,5.91,-2.8,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2ncc(F)c2-c2ccccc2)cc1,4.25,CHEMBL1130002,CHEMBL286277,5.33,CHEMBL1130002,CHEMBL286277,4.79,-1.08,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(-n2ncc([N+](=O)[O-])c2-c2ccccc2)cc1,4.91,CHEMBL1130002,CHEMBL280601,6.54,CHEMBL1130002,CHEMBL280601,5.725,-1.63,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
NS(=O)(=O)c1ccc(/C=N/c2ccc(C(F)(F)F)cc2)cc1,4.36,CHEMBL1141614,CHEMBL271754,5.18,CHEMBL1141614,CHEMBL271754,4.77,-0.8199999999999994,C(=Nc1ccccc1)c1ccccc1,CHEMBL1141614
NS(=O)(=O)c1ccc(/C=N/c2ccc(F)cc2)cc1,4.1,CHEMBL1141614,CHEMBL272622,5.36,CHEMBL1141614,CHEMBL272622,4.73,-1.2600000000000007,C(=Nc1ccccc1)c1ccccc1,CHEMBL1141614
NS(=O)(=O)c1ccc(/C=N/c2ccc(O)cc2)cc1,4.29,CHEMBL1141614,CHEMBL404476,5.29,CHEMBL1141614,CHEMBL404476,4.79,-1.0,C(=Nc1ccccc1)c1ccccc1,CHEMBL1141614
NS(=O)(=O)c1ccc(/C=N/c2ccccc2)cc1,4.2,CHEMBL1141614,CHEMBL407019,5.51,CHEMBL1141614,CHEMBL407019,4.855,-1.3099999999999996,C(=Nc1ccccc1)c1ccccc1,CHEMBL1141614
NS(=O)(=O)c1ccc(/N=C/c2ccc(O)c(C(=O)O)c2)cc1,4.07,CHEMBL1141614,CHEMBL405744,6.13,CHEMBL1141614,CHEMBL405744,5.1,-2.0599999999999996,C(=Nc1ccccc1)c1ccccc1,CHEMBL1141614
NS(=O)(=O)c1ccc(/N=C/c2ccc(O)c(O)c2)cc1,4.63,CHEMBL1141614,CHEMBL270263,5.54,CHEMBL1141614,CHEMBL270263,5.085,-0.9100000000000001,C(=Nc1ccccc1)c1ccccc1,CHEMBL1141614
NS(=O)(=O)c1ccc(/N=C/c2cccc(O)c2)cc1,4.42,CHEMBL1141614,CHEMBL270243,5.56,CHEMBL1141614,CHEMBL270243,4.99,-1.1399999999999997,C(=Nc1ccccc1)c1ccccc1,CHEMBL1141614
NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(C(=O)O)c2)cc1,4.5,CHEMBL1149501,CHEMBL377353,5.05,CHEMBL1149501,CHEMBL377353,4.775,-0.5499999999999998,c1ccc(N=Nc2ccccc2)cc1,CHEMBL1149501
NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(Cl)c2)cc1,4.48,CHEMBL1149501,CHEMBL215872,4.95,CHEMBL1149501,CHEMBL215872,4.715,-0.46999999999999975,c1ccc(N=Nc2ccccc2)cc1,CHEMBL1149501
NS(=O)(=O)c1ccc(/N=N/c2ccc(O)c(O)c2)cc1,4.22,CHEMBL1149501,CHEMBL386992,4.91,CHEMBL1149501,CHEMBL386992,4.5649999999999995,-0.6900000000000004,c1ccc(N=Nc2ccccc2)cc1,CHEMBL1149501
NS(=O)(=O)c1ccc(/N=N/c2ccc(OC(=O)Nc3ccccc3)c(OC(=O)Nc3ccccc3)c2)cc1,4.46,CHEMBL1149501,CHEMBL212918,4.96,CHEMBL1149501,CHEMBL212918,4.71,-0.5,O=C(Nc1ccccc1)Oc1ccc(N=Nc2ccccc2)cc1OC(=O)Nc1ccccc1,CHEMBL1149501
NS(=O)(=O)c1ccc(C#Cc2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,6.39,CHEMBL1287761,CHEMBL1290434,4.73,CHEMBL1287761,CHEMBL1290434,5.5600000000000005,1.6599999999999993,C(#Cc1cccc2c1OCC=C2)c1ccccc1,CHEMBL1287761
NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)c(F)c3)CCC2)cc1,4.84,CHEMBL1128591,CHEMBL110846,6.77,CHEMBL1128591,CHEMBL110846,5.805,-1.9299999999999997,c1ccc(C2=C(c3ccccc3)CCC2)cc1,CHEMBL1128591
NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CC3(CC3)C2)cc1,6.3,CHEMBL1129290,CHEMBL330314,9.0,CHEMBL1129290,CHEMBL330314,7.65,-2.7,c1ccc(C2=C(c3ccccc3)CC3(CC3)C2)cc1,CHEMBL1129290
NS(=O)(=O)c1ccc(C2=C(c3ccc(C(F)(F)F)cc3)CCC2)cc1,5.4,CHEMBL1128591,CHEMBL111057,6.82,CHEMBL1128591,CHEMBL111057,6.11,-1.42,c1ccc(C2=C(c3ccccc3)CCC2)cc1,CHEMBL1128591
NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CC3(CC3)C2)cc1,6.42,CHEMBL1129290,CHEMBL313387,9.0,CHEMBL1129290,CHEMBL313387,7.71,-2.58,c1ccc(C2=C(c3ccccc3)CC3(CC3)C2)cc1,CHEMBL1129290
NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)c(Cl)c3)CCC2)cc1,5.42,CHEMBL1128591,CHEMBL111321,8.7,CHEMBL1128591,CHEMBL111321,7.06,-3.2799999999999994,c1ccc(C2=C(c3ccccc3)CCC2)cc1,CHEMBL1128591
NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)CC3(CC3)C2)cc1,6.85,CHEMBL1129290,CHEMBL88717,9.0,CHEMBL1129290,CHEMBL88717,7.925,-2.1500000000000004,c1ccc(C2=C(c3ccccc3)CC3(CC3)C2)cc1,CHEMBL1129290
NS(=O)(=O)c1ccc(C2=C(c3ccc(Cl)cc3)CCC2)cc1,5.89,CHEMBL1128591,CHEMBL111590,8.52,CHEMBL1128591,CHEMBL111590,7.205,-2.63,c1ccc(C2=C(c3ccccc3)CCC2)cc1,CHEMBL1128591
NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CC3(CC3)C2)cc1,6.51,CHEMBL1129290,CHEMBL312822,8.82,CHEMBL1129290,CHEMBL312822,7.665,-2.3100000000000005,c1ccc(C2=C(c3ccccc3)CC3(CC3)C2)cc1,CHEMBL1129290
NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(Cl)c3)CCC2)cc1,5.29,CHEMBL1128591,CHEMBL111786,8.0,CHEMBL1128591,CHEMBL111786,6.645,-2.71,c1ccc(C2=C(c3ccccc3)CCC2)cc1,CHEMBL1128591
NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)CC3(CC3)C2)cc1,6.04,CHEMBL1129290,CHEMBL314225,8.52,CHEMBL1129290,CHEMBL314225,7.279999999999999,-2.4799999999999995,c1ccc(C2=C(c3ccccc3)CC3(CC3)C2)cc1,CHEMBL1129290
NS(=O)(=O)c1ccc(C2=C(c3ccc(F)c(F)c3)CCC2)cc1,5.09,CHEMBL1128591,CHEMBL111787,7.745,CHEMBL1128591,CHEMBL111787,6.4175,-2.6550000000000002,c1ccc(C2=C(c3ccccc3)CCC2)cc1,CHEMBL1128591
NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)OC2)cc1,5.24,CHEMBL1131765,CHEMBL431546,6.1,CHEMBL1131765,CHEMBL431546,5.67,-0.8599999999999994,O=C1OCC(c2ccccc2)=C1c1ccccc1,CHEMBL1131765
NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CC3)C2)cc1,6.48,CHEMBL1129290,CHEMBL17184,8.52,CHEMBL1129290,CHEMBL17184,7.5,-2.039999999999999,c1ccc(C2=C(c3ccccc3)CC3(CC3)C2)cc1,CHEMBL1129290
NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CC3(CCC3)C2)cc1,6.08,CHEMBL1151046,CHEMBL171335,8.7,CHEMBL1151046,CHEMBL171335,7.39,-2.619999999999999,c1ccc(C2=C(c3ccccc3)CC3(CCC3)C2)cc1,CHEMBL1151046
NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)CCC2)cc1,5.38,CHEMBL1128591,CHEMBL265562,8.15,CHEMBL1128591,CHEMBL265562,6.765000000000001,-2.7700000000000005,c1ccc(C2=C(c3ccccc3)CCC2)cc1,CHEMBL1128591
NS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)c3ccccc3C2)cc1,8.15,CHEMBL1128047,CHEMBL80405,8.3,CHEMBL1128047,CHEMBL80405,8.225000000000001,-0.15000000000000036,c1ccc(C2=C(c3ccccc3)c3ccccc3C2)cc1,CHEMBL1128047
NS(=O)(=O)c1ccc(C2=C(c3ccc(OC(F)(F)F)cc3)CC3(CC3)C2)cc1,5.75,CHEMBL1129290,CHEMBL88649,6.89,CHEMBL1129290,CHEMBL88649,6.32,-1.1399999999999997,c1ccc(C2=C(c3ccccc3)CC3(CC3)C2)cc1,CHEMBL1129290
NS(=O)(=O)c1ccc(C2=C(c3ccc4c(c3)OCO4)CCC2)cc1,5.72,CHEMBL1128591,CHEMBL424063,8.7,CHEMBL1128591,CHEMBL424063,7.209999999999999,-2.9799999999999995,c1ccc(C2=C(c3ccc4c(c3)OCO4)CCC2)cc1,CHEMBL1128591
NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2ccc3c(c2)OCCO3)cc1,4.38,CHEMBL3352811,CHEMBL3309445,8.1,CHEMBL3352811,CHEMBL3309445,6.24,-3.7199999999999998,C1=NN(c2ccccc2)C(c2ccc3c(c2)OCCO3)C1,CHEMBL3352811
NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2ccc3c(c2)OCO3)cc1,4.72,CHEMBL3352811,CHEMBL3309446,7.82,CHEMBL3352811,CHEMBL3309446,6.27,-3.1000000000000005,C1=NN(c2ccccc2)C(c2ccc3c(c2)OCO3)C1,CHEMBL3352811
NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2ccc3ccccc3c2)cc1,4.72,CHEMBL3352811,CHEMBL3309444,4.84,CHEMBL3352811,CHEMBL3309444,4.779999999999999,-0.1200000000000001,C1=NN(c2ccccc2)C(c2ccc3ccccc3c2)C1,CHEMBL3352811
NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2cccc3c2OCCO3)cc1,4.46,CHEMBL3352811,CHEMBL3309447,7.23,CHEMBL3352811,CHEMBL3309447,5.845000000000001,-2.7700000000000005,C1=NN(c2ccccc2)C(c2cccc3c2OCCO3)C1,CHEMBL3352811
NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2cccc3c2OCO3)cc1,5.0,CHEMBL3352811,CHEMBL3309448,7.29,CHEMBL3352811,CHEMBL3309448,6.145,-2.29,C1=NN(c2ccccc2)C(c2cccc3c2OCO3)C1,CHEMBL3352811
NS(=O)(=O)c1ccc(N2N=C(C(F)(F)F)CC2c2cccc3ccccc23)cc1,4.77,CHEMBL3352811,CHEMBL3309443,7.0,CHEMBL3352811,CHEMBL3309443,5.885,-2.2300000000000004,C1=NN(c2ccccc2)C(c2cccc3ccccc23)C1,CHEMBL3352811
NS(=O)(=O)c1ccc(N2N=C(c3ccc(N4CCOCC4)cc3)CC2c2ccc(F)cc2F)cc1,4.44,CHEMBL4138061,CHEMBL4168891,7.1,CHEMBL4138061,CHEMBL4168891,5.77,-2.6599999999999993,c1ccc(C2CC(c3ccc(N4CCOCC4)cc3)=NN2c2ccccc2)cc1,CHEMBL4138061
NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2c(F)cccc2Cl)cc1,4.0,CHEMBL3407356,CHEMBL3410354,5.44,CHEMBL3407356,CHEMBL3410354,4.720000000000001,-1.4400000000000004,c1ccc(C2C3CCc4ccccc4C3=NN2c2ccccc2)cc1,CHEMBL3407356
NS(=O)(=O)c1ccc(N2N=C3c4ccccc4CCC3C2c2cccc(O)c2)cc1,4.06,CHEMBL3407356,CHEMBL3410351,5.75,CHEMBL3407356,CHEMBL3410351,4.904999999999999,-1.6900000000000004,c1ccc(C2C3CCc4ccccc4C3=NN2c2ccccc2)cc1,CHEMBL3407356
NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccc(Cl)cc2Cl)cc1,4.02,CHEMBL3407356,CHEMBL3410363,5.56,CHEMBL3407356,CHEMBL3410363,4.789999999999999,-1.54,c1ccc(C2C3COc4ccccc4C3=NN2c2ccccc2)cc1,CHEMBL3407356
NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccccc2Br)cc1,4.04,CHEMBL3407356,CHEMBL3410361,5.9,CHEMBL3407356,CHEMBL3410361,4.970000000000001,-1.8600000000000003,c1ccc(C2C3COc4ccccc4C3=NN2c2ccccc2)cc1,CHEMBL3407356
NS(=O)(=O)c1ccc(N2N=C3c4ccccc4OCC3C2c2ccccc2Cl)cc1,4.06,CHEMBL3407356,CHEMBL3410359,5.64,CHEMBL3407356,CHEMBL3410359,4.85,-1.58,c1ccc(C2C3COc4ccccc4C3=NN2c2ccccc2)cc1,CHEMBL3407356
Nc1c(C(=O)N/N=C/c2ccc(Cl)cc2)cnn1-c1ccc(S(N)(=O)=O)cc1,5.1,CHEMBL5385885,CHEMBL5431270,7.05,CHEMBL5385885,CHEMBL5431270,6.074999999999999,-1.9500000000000002,O=C(NN=Cc1ccccc1)c1cnn(-c2ccccc2)c1,CHEMBL5385885
Nc1c(C(=O)N/N=C/c2ccc(O)cc2)cnn1-c1ccc(S(N)(=O)=O)cc1,4.9,CHEMBL5385885,CHEMBL5430378,7.22,CHEMBL5385885,CHEMBL5430378,6.0600000000000005,-2.3199999999999994,O=C(NN=Cc1ccccc1)c1cnn(-c2ccccc2)c1,CHEMBL5385885
Nc1c(C(=O)N/N=C/c2ccc([N+](=O)[O-])cc2)cnn1-c1ccc(S(N)(=O)=O)cc1,5.3,CHEMBL5385885,CHEMBL5408885,6.81,CHEMBL5385885,CHEMBL5408885,6.055,-1.5099999999999998,O=C(NN=Cc1ccccc1)c1cnn(-c2ccccc2)c1,CHEMBL5385885
Nc1c(C(=O)N/N=C/c2cccc([N+](=O)[O-])c2)cnn1-c1ccc(S(N)(=O)=O)cc1,5.3,CHEMBL5385885,CHEMBL5403077,7.0,CHEMBL5385885,CHEMBL5403077,6.15,-1.7000000000000002,O=C(NN=Cc1ccccc1)c1cnn(-c2ccccc2)c1,CHEMBL5385885
Nc1c(C(=O)N/N=C/c2ccccc2)cnn1-c1ccc(S(N)(=O)=O)cc1,4.98,CHEMBL5385885,CHEMBL5404379,7.31,CHEMBL5385885,CHEMBL5404379,6.145,-2.329999999999999,O=C(NN=Cc1ccccc1)c1cnn(-c2ccccc2)c1,CHEMBL5385885
Nc1c(C(=O)N/N=C/c2ccccc2Cl)cnn1-c1ccc(S(N)(=O)=O)cc1,4.98,CHEMBL5385885,CHEMBL5420858,6.89,CHEMBL5385885,CHEMBL5420858,5.9350000000000005,-1.9099999999999993,O=C(NN=Cc1ccccc1)c1cnn(-c2ccccc2)c1,CHEMBL5385885
Nc1c(C(=O)N/N=C/c2ccccc2[N+](=O)[O-])cnn1-c1ccc(S(N)(=O)=O)cc1,5.32,CHEMBL5385885,CHEMBL5396677,6.85,CHEMBL5385885,CHEMBL5396677,6.085,-1.5299999999999994,O=C(NN=Cc1ccccc1)c1cnn(-c2ccccc2)c1,CHEMBL5385885
Nc1c(C(=O)N/N=C/c2cccs2)cnn1-c1ccc(S(N)(=O)=O)cc1,5.02,CHEMBL5385885,CHEMBL5413403,7.22,CHEMBL5385885,CHEMBL5413403,6.119999999999999,-2.2,O=C(NN=Cc1cccs1)c1cnn(-c2ccccc2)c1,CHEMBL5385885
Nc1c(C(=O)O)nc2ccccn12,6.58,CHEMBL3045211,CHEMBL2235866,6.35,CHEMBL3045211,CHEMBL2235866,6.465,0.23000000000000043,c1ccn2ccnc2c1,CHEMBL3045211
Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,8.07,CHEMBL1909046,CHEMBL1077,8.32,CHEMBL1909046,CHEMBL1077,8.195,-0.25,O=C(c1ccccc1)c1ccccc1,CHEMBL1909046
Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,5.88,CHEMBL1130002,CHEMBL282084,6.47,CHEMBL1130002,CHEMBL282084,6.175,-0.5899999999999999,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
Nc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,5.86,CHEMBL1667779,CHEMBL1667876,5.74,CHEMBL1667779,CHEMBL1667876,5.800000000000001,0.1200000000000001,C1=Cc2cccc(-c3ccccc3)c2OC1,CHEMBL1667779
Nc1ccc(Oc2ccc(OCCN3CCCC3)cc2)cc1,5.72,CHEMBL1772961,CHEMBL1775107,4.44,CHEMBL1772961,CHEMBL1775107,5.08,1.2799999999999994,c1ccc(Oc2ccc(OCCN3CCCC3)cc2)cc1,CHEMBL1772961
Nc1cnn(-c2ccc(S(N)(=O)=O)cc2)c1-c1ccccc1,5.29,CHEMBL1130002,CHEMBL28487,4.53,CHEMBL1130002,CHEMBL28487,4.91,0.7599999999999998,c1ccc(-c2ccnn2-c2ccccc2)cc1,CHEMBL1130002
Nc1nc(-c2ccc(Cl)cc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)n1,6.22,CHEMBL4373665,CHEMBL4545038,5.4,CHEMBL4373665,CHEMBL4545038,5.8100000000000005,0.8199999999999994,c1ccc(COc2ccc(-c3nn(-c4ccccc4)cc3-c3cc(-c4ccccc4)ncn3)cc2)cc1,CHEMBL4373665
Nc1nc(-c2ccccc2)cc(-c2cn(-c3ccccc3)nc2-c2ccc(OCc3ccccc3)cc2)n1,4.78,CHEMBL4373665,CHEMBL4451192,5.55,CHEMBL4373665,CHEMBL4451192,5.165,-0.7699999999999996,c1ccc(COc2ccc(-c3nn(-c4ccccc4)cc3-c3cc(-c4ccccc4)ncn3)cc2)cc1,CHEMBL4373665
O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccc(C(F)(F)F)cc1,5.06,CHEMBL4387748,CHEMBL4583354,6.48,CHEMBL4387748,CHEMBL4583354,5.77,-1.4200000000000008,O=C(C=CC1=Cc2c(ccc3ccccc23)OC1)c1ccccc1,CHEMBL4387748
O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccc(Cl)cc1Cl,5.1,CHEMBL4387748,CHEMBL4574215,6.54,CHEMBL4387748,CHEMBL4574215,5.82,-1.4400000000000004,O=C(C=CC1=Cc2c(ccc3ccccc23)OC1)c1ccccc1,CHEMBL4387748
O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccc([N+](=O)[O-])cc1,5.11,CHEMBL4387748,CHEMBL4437518,6.6,CHEMBL4387748,CHEMBL4437518,5.855,-1.4899999999999993,O=C(C=CC1=Cc2c(ccc3ccccc23)OC1)c1ccccc1,CHEMBL4387748
O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccccc1F,5.19,CHEMBL4387748,CHEMBL4591257,6.51,CHEMBL4387748,CHEMBL4591257,5.85,-1.3199999999999994,O=C(C=CC1=Cc2c(ccc3ccccc23)OC1)c1ccccc1,CHEMBL4387748
O=C(/C=C/C1=Cc2ccccc2OC1)c1ccc(Br)cc1,5.14,CHEMBL4387748,CHEMBL4448997,6.38,CHEMBL4387748,CHEMBL4448997,5.76,-1.2400000000000002,O=C(C=CC1=Cc2ccccc2OC1)c1ccccc1,CHEMBL4387748
O=C(/C=C/C1=Cc2ccccc2OC1)c1ccc(C(F)(F)F)cc1,5.11,CHEMBL4387748,CHEMBL4440945,6.08,CHEMBL4387748,CHEMBL4440945,5.595000000000001,-0.9699999999999998,O=C(C=CC1=Cc2ccccc2OC1)c1ccccc1,CHEMBL4387748
O=C(/C=C/C1=Cc2ccccc2OC1)c1ccc(F)cc1,5.08,CHEMBL4387748,CHEMBL4450248,6.43,CHEMBL4387748,CHEMBL4450248,5.755,-1.3499999999999996,O=C(C=CC1=Cc2ccccc2OC1)c1ccccc1,CHEMBL4387748
O=C(/C=C/c1ccc(O)c(O)c1)OCCc1ccccc1,5.16,CHEMBL1151260,CHEMBL319244,4.09,CHEMBL1151260,CHEMBL319244,4.625,1.0700000000000003,O=C(C=Cc1ccccc1)OCCc1ccccc1,CHEMBL1151260
O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1)c1ccc(Cl)cc1,5.25,CHEMBL4373665,CHEMBL4443521,6.22,CHEMBL4373665,CHEMBL4443521,5.734999999999999,-0.9699999999999998,O=C(C=Cc1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1)c1ccccc1,CHEMBL4373665
O=C(/C=C/c1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1)c1ccccc1,4.81,CHEMBL4373665,CHEMBL4443726,5.73,CHEMBL4373665,CHEMBL4443726,5.27,-0.9200000000000008,O=C(C=Cc1cn(-c2ccccc2)nc1-c1ccc(OCc2ccccc2)cc1)c1ccccc1,CHEMBL4373665
O=C(CN1C(=O)S/C(=C\c2c[nH]c3ccccc23)C1=O)Nc1nc2ccccc2s1,4.37,CHEMBL6103588,CHEMBL6160940,4.41,CHEMBL6103588,CHEMBL6160940,4.390000000000001,-0.040000000000000036,O=C(CN1C(=O)SC(=Cc2c[nH]c3ccccc23)C1=O)Nc1nc2ccccc2s1,CHEMBL6103588
O=C(CN1C(=O)S/C(=C\c2ccc(O)cc2)C1=O)Nc1nccs1,4.29,CHEMBL6103588,CHEMBL6133795,5.18,CHEMBL6103588,CHEMBL6133795,4.734999999999999,-0.8899999999999997,O=C(CN1C(=O)SC(=Cc2ccccc2)C1=O)Nc1nccs1,CHEMBL6103588
O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(Br)cc2)n(-c2ccccc2)n1,4.37,CHEMBL4229460,CHEMBL4248344,5.67,CHEMBL4229460,CHEMBL4248344,5.02,-1.2999999999999998,O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4229460
O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(C(F)(F)F)cc2)n(-c2ccccc2)n1,4.48,CHEMBL4229460,CHEMBL4241547,5.36,CHEMBL4229460,CHEMBL4241547,4.92,-0.8799999999999999,O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4229460
O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc(Cl)c(Cl)c2)n(-c2ccc(Cl)cc2)n1,4.48,CHEMBL4229460,CHEMBL4250397,5.07,CHEMBL4229460,CHEMBL4250397,4.775,-0.5899999999999999,O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4229460
O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccc([N+](=O)[O-])cc2)n(-c2ccccc2)n1,4.38,CHEMBL4229460,CHEMBL4238681,5.78,CHEMBL4229460,CHEMBL4238681,5.08,-1.4000000000000004,O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4229460
O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(C(F)(F)F)c2)n(-c2ccccc2)n1,4.39,CHEMBL4229460,CHEMBL4247830,5.32,CHEMBL4229460,CHEMBL4247830,4.855,-0.9300000000000006,O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4229460
O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(Cl)c2)n(-c2ccc(Cl)cc2)n1,4.43,CHEMBL4229460,CHEMBL4248810,6.38,CHEMBL4229460,CHEMBL4248810,5.404999999999999,-1.9500000000000002,O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4229460
O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(Cl)c2)n(-c2ccccc2)n1,4.35,CHEMBL4229460,CHEMBL4245838,5.35,CHEMBL4229460,CHEMBL4245838,4.85,-1.0,O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4229460
O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc(F)c2)n(-c2ccccc2)n1,4.37,CHEMBL4229460,CHEMBL4237875,5.45,CHEMBL4229460,CHEMBL4237875,4.91,-1.08,O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4229460
O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2cccc([N+](=O)[O-])c2)n(-c2ccccc2)n1,4.47,CHEMBL4229460,CHEMBL4244043,5.23,CHEMBL4229460,CHEMBL4244043,4.85,-0.7600000000000007,O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4229460
O=C(COc1cc(O)c2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccccc2)n(-c2ccccc2)n1,4.48,CHEMBL4229460,CHEMBL4248176,5.66,CHEMBL4229460,CHEMBL4248176,5.07,-1.1799999999999997,O=C(COc1ccc2c(=O)cc(-c3ccccc3)oc2c1)OCc1cc(-c2ccccc2)n(-c2ccccc2)n1,CHEMBL4229460
